Region_ID,Region,Scenario,Percentile,Year,SLR,Return_Period,Exceedance_Probability,Exposed_Buildings,Damaged_Buildings,Exposed_Residential_Buildings,Exposed_Nonresidential_Buildings,Building_Loss,Residential_Building_Loss,Nonresidential_Building_Loss,Exposed_Building_Value,Exposed_Population,Exposed_Households,Exposed_Road_km,Road_Loss,Exposed_Road_Value,Infrastructure_Loss,Exposed_Infrastructure_Value,Exposed_Infrastructure,Crop_Loss,Total_Crop_Value,Exposed_Evacuation_Centres,Exposed_Health_Facilties,Exposed_Schools,Total_Exposed_Value,Total_Loss,Depth.range_<_0.5.Buildings,Depth.range_<_0.5.Population,Depth.range_0.5_1.0.Buildings,Depth.range_0.5_1.0.Population,Depth.range_1.0_1.5.Buildings,Depth.range_1.0_1.5.Population,Depth.range_1.5_2.0.Buildings,Depth.range_1.5_2.0.Population,Depth.range_2.0_+.Buildings,Depth.range_2.0_+.Population
9,Aitutaki,ssp245 (medium confidence),50,2020,0.053,1,0.6321,7,0,1,6,0,0,0,196378,89,32,0.19,655,7558,169287,2835807,44,100,1144,0,0,0,3040888,170043,7,89,0,0,0,0,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2020,0.053,5,0.1813,17,15,5,12,16484,6442,10042,365845,106,35,0.3,3174,12655,1172204,4452497,69,4106,6864,0,0,0,4837862,1195969,3,7,5,2,4,27,5,70,0,0
9,Aitutaki,ssp245 (medium confidence),50,2020,0.053,10,0.0952,21,16,6,15,21491,8171,13321,2214442,106,35,0.31,3364,13055,1244921,4491188,70,4756,7436,0,0,0,6726121,1274532,6,7,4,2,3,8,8,89,0,0
9,Aitutaki,ssp245 (medium confidence),50,2020,0.053,25,0.0392,24,17,6,18,29543,10647,18896,2327337,106,35,0.32,3607,13455,1343968,4591430,71,5653,8580,0,0,0,6940803,1382772,7,0,6,7,2,2,8,67,1,30
9,Aitutaki,ssp245 (medium confidence),50,2020,0.053,50,0.0198,27,18,8,19,38666,12574,26092,2363413,106,35,0.35,3822,14656,1440536,5070582,78,6320,9152,0,0,0,7457802,1489345,10,0,4,7,4,2,3,37,6,60
9,Aitutaki,ssp245 (medium confidence),50,2020,0.053,100,0.01,28,21,8,20,53554,14684,38869,2373773,106,35,0.37,4101,15456,1569719,5708446,85,7446,10296,0,0,0,8107971,1634821,9,0,4,7,5,2,3,8,7,89
9,Aitutaki,ssp245 (medium confidence),50,2020,0.053,250,0.004,29,27,8,21,90755,19316,71439,2384123,106,35,0.43,4528,17857,1763427,5878069,87,8988,11440,0,0,0,8291488,1867698,3,0,9,7,5,0,5,10,7,89
9,Aitutaki,ssp245 (medium confidence),50,2030,0.097,1,0.6321,7,0,1,6,0,0,0,196378,89,32,0.19,762,7558,209039,2839801,45,162,1144,0,0,0,3044881,209963,7,89,0,0,0,0,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2030,0.097,5,0.1813,18,15,5,13,18189,7206,10983,366270,106,35,0.3,3239,12655,1194839,4452497,69,4399,6864,0,0,0,4838286,1220665,3,7,5,2,4,25,6,72,0,0
9,Aitutaki,ssp245 (medium confidence),50,2030,0.097,10,0.0952,21,16,6,15,23324,8992,14332,2214442,106,35,0.31,3432,13055,1264630,4491188,70,5017,7436,0,0,0,6726121,1296404,6,7,4,2,2,8,9,89,0,0
9,Aitutaki,ssp245 (medium confidence),50,2030,0.097,25,0.0392,24,17,6,18,32167,11554,20613,2327337,106,35,0.32,3678,13455,1366884,4591430,71,5917,8580,0,0,0,6940803,1408646,7,0,6,7,2,2,7,53,2,44
9,Aitutaki,ssp245 (medium confidence),50,2030,0.097,50,0.0198,27,18,8,19,41771,13503,28269,2363413,106,35,0.37,3917,15456,1471098,5070582,78,6569,9152,0,0,0,7458602,1523355,9,0,4,7,4,2,4,32,6,65
9,Aitutaki,ssp245 (medium confidence),50,2030,0.097,100,0.01,28,21,8,20,60333,15730,44603,2373773,106,35,0.38,4207,15856,1607237,5781761,86,7746,10296,0,0,0,8181686,1679523,9,0,4,7,4,2,4,8,7,89
9,Aitutaki,ssp245 (medium confidence),50,2030,0.097,250,0.004,29,27,8,21,100000,21254,78746,2384123,106,35,0.43,4653,17857,1799409,5935824,88,9209,11440,0,0,0,8349244,1913271,3,0,9,7,5,0,5,2,7,97
9,Aitutaki,ssp245 (medium confidence),50,2040,0.144,1,0.6321,8,0,2,6,0,0,0,209856,97,33,0.2,880,7958,254873,3047204,48,261,1144,0,0,0,3266162,256015,8,97,0,0,0,0,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2040,0.144,5,0.1813,18,15,5,13,20111,8079,12031,366270,106,35,0.31,3309,13055,1216673,4452497,69,4681,7436,0,0,0,4839258,1244774,3,7,5,2,2,9,8,88,0,0
9,Aitutaki,ssp245 (medium confidence),50,2040,0.144,10,0.0952,21,17,6,15,25455,9953,15503,2214442,106,35,0.32,3507,13455,1287965,4591430,71,5276,8580,0,0,0,6827908,1322204,6,7,4,2,2,0,9,92,0,5
9,Aitutaki,ssp245 (medium confidence),50,2040,0.144,25,0.0392,24,18,6,18,35447,12542,22905,2327337,106,35,0.34,3775,14256,1396384,5070582,78,6156,8580,0,0,0,7420754,1441762,7,0,5,7,3,2,5,41,4,56
9,Aitutaki,ssp245 (medium confidence),50,2040,0.144,50,0.0198,28,21,8,20,46781,14561,32220,2373773,106,35,0.37,4029,15456,1506394,5271067,80,6831,9724,0,0,0,7670020,1564035,10,0,3,7,5,2,4,23,6,74
9,Aitutaki,ssp245 (medium confidence),50,2040,0.144,100,0.01,29,26,8,21,69142,17573,51568,2384123,106,35,0.41,4333,17056,1648334,5878069,87,8010,10296,0,0,0,8289544,1729819,8,0,5,7,5,0,4,10,7,89
9,Aitutaki,ssp245 (medium confidence),50,2040,0.144,250,0.004,29,28,8,21,110332,23523,86809,2384123,121,37,0.44,4798,18257,1834108,5935824,88,9396,12012,0,0,0,8350216,1958634,2,15,10,0,4,7,5,2,8,97
9,Aitutaki,ssp245 (medium confidence),50,2050,0.21,1,0.6321,9,3,2,7,7,0,7,225771,97,33,0.2,1041,7958,318807,3047204,48,402,1144,0,0,0,3282078,320257,9,97,0,0,0,0,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2050,0.21,5,0.1813,18,17,5,13,22840,9324,13516,366270,106,35,0.31,3410,13055,1246931,4452497,69,5068,7436,0,0,0,4839258,1278248,3,7,4,2,3,8,8,89,0,0
9,Aitutaki,ssp245 (medium confidence),50,2050,0.21,10,0.0952,21,17,6,15,28622,11314,17308,2214442,106,35,0.32,3615,13455,1321024,4591430,71,5637,8580,0,0,0,6827908,1358898,4,0,6,7,2,2,9,74,0,23
9,Aitutaki,ssp245 (medium confidence),50,2050,0.21,25,0.0392,25,20,6,19,40123,13946,26178,2329270,106,35,0.35,3914,14656,1438872,5070582,78,6487,8580,0,0,0,7423088,1489396,8,0,2,7,6,2,3,29,6,68
9,Aitutaki,ssp245 (medium confidence),50,2050,0.21,50,0.0198,28,23,8,20,54747,16258,38489,2373773,106,35,0.38,4192,15856,1557092,5457839,82,7195,10296,0,0,0,7857764,1623226,9,0,4,7,5,2,4,8,6,89
9,Aitutaki,ssp245 (medium confidence),50,2050,0.21,100,0.01,29,27,8,21,81880,20311,61569,2384123,106,35,0.41,4513,17056,1705704,5878069,87,8377,10296,0,0,0,8289544,1800474,8,0,5,7,5,0,4,10,7,89
9,Aitutaki,ssp245 (medium confidence),50,2050,0.21,250,0.004,29,29,8,21,124933,26736,98197,2384123,121,37,0.44,5000,18257,1881976,5935824,88,9641,12012,0,0,0,8350216,2021550,2,15,9,0,5,7,3,2,10,97
9,Aitutaki,ssp245 (medium confidence),50,2060,0.268,1,0.6321,9,3,2,7,46,0,46,225771,97,33,0.21,1159,8358,373362,3047204,48,512,1144,0,0,0,3282478,375080,9,71,0,26,0,0,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2060,0.268,5,0.1813,21,17,6,15,25338,10475,14863,2214442,106,35,0.32,3510,13455,1274442,4591430,71,5378,7436,0,0,0,6826764,1308668,6,7,4,2,2,0,9,97,0,0
9,Aitutaki,ssp245 (medium confidence),50,2060,0.268,10,0.0952,24,17,6,18,32178,12533,19645,2327337,106,35,0.34,3729,14256,1351089,4591430,71,5952,8580,0,0,0,6941603,1392948,7,0,6,7,2,2,8,44,1,53
9,Aitutaki,ssp245 (medium confidence),50,2060,0.268,25,0.0392,25,20,6,19,44352,15254,29098,2329270,106,35,0.38,4052,15856,1480702,5170825,79,6778,8580,0,0,0,7524531,1535884,7,0,3,7,5,2,4,25,6,72
9,Aitutaki,ssp245 (medium confidence),50,2060,0.268,50,0.0198,28,23,8,20,65530,18756,46774,2373773,106,35,0.41,4345,17056,1609898,5781761,86,7503,10296,0,0,0,8182887,1687276,7,0,6,7,4,2,4,8,7,89
9,Aitutaki,ssp245 (medium confidence),50,2060,0.268,100,0.01,29,27,8,21,94148,23108,71040,2384123,106,35,0.43,4687,17857,1753867,5878069,87,8710,10296,0,0,0,8290344,1861413,5,0,7,0,6,7,2,2,9,97
9,Aitutaki,ssp245 (medium confidence),50,2060,0.268,250,0.004,29,29,8,21,138005,29601,108404,2384123,129,38,0.44,5170,18257,1924727,6175680,94,9795,12584,0,0,0,8590644,2077697,1,23,10,0,4,7,4,2,10,97
9,Aitutaki,ssp245 (medium confidence),50,2070,0.341,1,0.6321,9,5,2,7,193,0,193,225771,97,33,0.21,1287,8358,432878,3087116,49,625,1144,0,0,0,3322390,434983,7,37,2,60,0,0,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2070,0.341,5,0.1813,22,17,6,16,28961,11979,16982,2256672,106,35,0.34,3639,14256,1310094,4591430,71,5746,8580,0,0,0,6870938,1348440,5,0,6,9,2,0,9,75,0,22
9,Aitutaki,ssp245 (medium confidence),50,2070,0.341,10,0.0952,24,18,6,18,37014,14068,22946,2327337,106,35,0.35,3879,14656,1394316,5070582,78,6313,8580,0,0,0,7421154,1441523,7,0,4,7,4,2,5,31,4,66
9,Aitutaki,ssp245 (medium confidence),50,2070,0.341,25,0.0392,28,21,8,20,54243,17820,36424,2373773,106,35,0.4,4234,16656,1537537,5658325,84,7137,9152,0,0,0,8057906,1603152,10,0,3,7,5,2,4,8,6,89
9,Aitutaki,ssp245 (medium confidence),50,2070,0.341,50,0.0198,29,24,8,21,79777,22052,57725,2384123,106,35,0.42,4548,17457,1674081,5878069,87,7875,10296,0,0,0,8289944,1766281,8,0,5,7,5,0,3,2,8,97
9,Aitutaki,ssp245 (medium confidence),50,2070,0.341,100,0.01,29,28,8,21,109932,26624,83308,2384123,121,37,0.44,4900,18257,1811311,5935824,88,9066,10296,0,0,0,8348500,1935210,3,15,9,0,5,7,3,2,9,97
9,Aitutaki,ssp245 (medium confidence),50,2070,0.341,250,0.004,30,29,8,22,155323,33418,121905,2413197,129,38,0.45,5371,18657,1979145,6275922,95,10038,13156,0,0,0,8720932,2149877,2,23,7,0,7,7,4,2,10,97
9,Aitutaki,ssp245 (medium confidence),50,2080,0.418,1,0.6321,9,7,2,7,465,15,450,225771,97,33,0.22,1405,9454,487003,3287153,51,722,1144,0,0,0,3523522,489594,6,29,3,68,0,0,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2080,0.418,5,0.1813,24,17,6,18,33373,13608,19766,2327337,106,35,0.35,3788,14656,1349825,4735120,74,6108,8580,0,0,0,7085693,1393094,7,0,5,7,3,2,8,39,1,58
9,Aitutaki,ssp245 (medium confidence),50,2080,0.418,10,0.0952,25,21,6,19,43107,16045,27061,2329270,106,35,0.38,4051,15856,1444466,5070582,78,6672,8580,0,0,0,7424288,1498296,8,0,2,7,6,2,3,25,6,72
9,Aitutaki,ssp245 (medium confidence),50,2080,0.418,25,0.0392,28,24,8,20,68584,21311,47272,2373773,106,35,0.41,4439,17056,1602787,5781761,86,7498,9724,0,0,0,8182315,1683308,7,0,6,7,4,2,3,8,8,89
9,Aitutaki,ssp245 (medium confidence),50,2080,0.418,50,0.0198,29,27,8,21,95554,25664,69889,2384123,114,36,0.42,4769,17457,1739666,5878069,87,8249,10296,0,0,0,8289944,1848237,6,8,6,0,6,7,2,2,9,97
9,Aitutaki,ssp245 (medium confidence),50,2080,0.418,100,0.01,29,28,8,21,126958,30384,96573,2384123,121,37,0.45,5119,18657,1868459,5983454,90,9378,11440,0,0,0,8397674,2009914,2,15,9,0,5,7,3,2,10,97
9,Aitutaki,ssp245 (medium confidence),50,2080,0.418,250,0.004,30,29,8,22,174355,37708,136647,2413197,142,40,0.46,5572,19057,2042407,6452589,97,10352,13156,0,0,0,8897999,2232687,1,36,6,0,8,7,4,0,11,99
9,Aitutaki,ssp245 (medium confidence),50,2090,0.498,1,0.6321,9,7,2,7,874,83,790,225771,97,33,0.22,1529,9454,540533,3524814,54,813,1144,0,0,0,3761184,543748,4,27,5,70,0,0,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2090,0.498,5,0.1813,24,17,6,18,38633,15290,23343,2327337,106,35,0.36,3968,15056,1394982,4771311,75,6457,8580,0,0,0,7122284,1444039,7,0,4,7,4,2,5,31,4,66
9,Aitutaki,ssp245 (medium confidence),50,2090,0.498,10,0.0952,25,21,6,19,51803,19308,32494,2329270,106,35,0.4,4247,16656,1502330,5170825,79,7067,9152,0,0,0,7525903,1565447,7,0,3,7,5,2,4,23,6,74
9,Aitutaki,ssp245 (medium confidence),50,2090,0.498,25,0.0392,29,24,8,21,83978,25037,58941,2384123,106,35,0.42,4670,17457,1675044,5878069,87,7827,9724,0,0,0,8289372,1771519,8,0,5,7,5,2,2,0,9,97
9,Aitutaki,ssp245 (medium confidence),50,2090,0.498,50,0.0198,29,27,8,21,112601,29447,83153,2384123,114,36,0.43,4995,17857,1804906,5935824,88,8622,10296,0,0,0,8348100,1931123,5,8,7,0,5,7,3,2,9,97
9,Aitutaki,ssp245 (medium confidence),50,2090,0.498,100,0.01,29,28,8,21,144969,34475,110494,2384123,129,38,0.45,5339,18657,1927115,6175680,94,9664,11440,0,0,0,8589900,2087086,1,23,10,0,4,7,4,2,10,97
9,Aitutaki,ssp245 (medium confidence),50,2090,0.498,250,0.004,31,29,8,23,194312,42474,151838,2430205,153,41,0.47,5794,20153,2124024,6627372,99,10736,13728,0,0,0,9091458,2334866,2,47,5,0,8,7,5,0,11,99
9,Aitutaki,ssp245 (medium confidence),50,2100,0.582,1,0.6321,10,9,2,8,1574,406,1168,233251,97,33,0.22,1670,9454,593756,3641301,56,913,1716,0,0,0,3885722,597912,3,8,7,89,0,0,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2100,0.582,5,0.1813,25,18,6,19,46226,18733,27493,2329270,106,35,0.39,4162,16256,1453061,5070582,78,6841,8580,0,0,0,7424688,1510290,8,0,2,7,6,2,3,25,6,72
9,Aitutaki,ssp245 (medium confidence),50,2100,0.582,10,0.0952,28,21,8,20,67478,23174,44304,2373773,106,35,0.41,4479,17056,1572996,5781761,86,7447,9152,0,0,0,8181743,1652400,7,0,6,7,4,2,2,8,9,89
9,Aitutaki,ssp245 (medium confidence),50,2100,0.582,25,0.0392,29,24,8,21,101387,28994,72393,2384123,114,36,0.43,4905,17857,1746183,5878069,87,8089,10296,0,0,0,8290344,1860564,5,8,7,0,6,7,2,2,9,97
9,Aitutaki,ssp245 (medium confidence),50,2100,0.582,50,0.0198,29,28,8,21,131326,33713,97613,2384123,121,37,0.45,5215,18657,1866315,5978021,89,8996,10296,0,0,0,8391097,2011852,2,15,9,0,4,7,4,2,10,97
9,Aitutaki,ssp245 (medium confidence),50,2100,0.582,100,0.01,30,29,8,22,165610,39135,126475,2413197,129,38,0.45,5551,18657,1986445,6275922,95,9886,12012,0,0,0,8719788,2167491,2,23,9,0,4,7,5,2,10,97
9,Aitutaki,ssp245 (medium confidence),50,2100,0.582,250,0.004,32,29,9,23,216464,49009,167455,2494565,153,41,0.47,6015,20153,2199248,6627372,99,11158,13728,0,0,0,9155817,2432885,3,47,3,0,9,7,5,0,12,99
9,Aitutaki,ssp245 (medium confidence),50,2110,0.668,1,0.6321,11,9,3,8,2339,746,1593,251429,97,33,0.23,1817,9854,647323,3654560,57,1015,1716,0,0,0,3917559,652494,3,0,8,97,0,0,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2110,0.668,5,0.1813,26,21,6,20,59843,22593,37249,2339631,106,35,0.4,4385,16656,1517372,5457839,82,7242,9152,0,0,0,7823278,1588842,8,0,3,7,5,2,2,8,8,89
9,Aitutaki,ssp245 (medium confidence),50,2110,0.668,10,0.0952,29,24,8,21,84039,27186,56853,2384123,106,35,0.42,4720,17457,1649633,5878069,87,7738,9152,0,0,0,8288800,1746131,8,0,6,0,4,9,2,0,9,97
9,Aitutaki,ssp245 (medium confidence),50,2110,0.668,25,0.0392,29,25,8,21,120255,33275,86981,2384123,114,36,0.44,5127,18257,1814168,5935824,88,8377,10296,0,0,0,8348500,1947927,5,8,7,0,5,7,3,2,9,97
9,Aitutaki,ssp245 (medium confidence),50,2110,0.668,50,0.0198,30,28,8,22,151426,38343,113083,2413197,129,38,0.45,5431,18657,1929443,6175680,94,9343,11440,0,0,0,8618973,2095643,2,23,10,0,3,7,5,2,10,97
9,Aitutaki,ssp245 (medium confidence),50,2110,0.668,100,0.01,31,29,8,23,188002,45102,142900,2430205,142,40,0.46,5756,19752,2063148,6552832,98,10142,12012,0,0,0,9014802,2267048,2,36,8,0,5,7,5,0,11,99
9,Aitutaki,ssp245 (medium confidence),50,2110,0.668,250,0.004,35,29,9,26,239724,55930,183794,2587498,153,41,0.5,6242,21353,2276121,6727326,100,11541,14300,0,0,0,9350477,2533628,6,32,2,15,10,0,4,7,13,99
9,Aitutaki,ssp245 (medium confidence),50,2120,0.748,1,0.6321,12,9,4,8,3111,1063,2048,279853,99,34,0.24,1954,10254,696913,3654560,57,1118,3432,0,0,0,3948099,703096,3,2,9,90,0,7,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2120,0.748,5,0.1813,29,24,8,21,74945,26369,48576,2384123,106,35,0.43,4600,17857,1584826,5878069,87,7538,9152,0,0,0,8289200,1671910,8,0,6,7,4,2,2,0,9,97
9,Aitutaki,ssp245 (medium confidence),50,2120,0.748,10,0.0952,29,25,8,21,100605,31072,69532,2384123,114,36,0.43,4930,17857,1717466,5935824,88,7987,9724,0,0,0,8347528,1830987,7,8,5,0,6,7,2,2,9,97
9,Aitutaki,ssp245 (medium confidence),50,2120,0.748,25,0.0392,30,29,8,22,139207,37963,101245,2413197,129,38,0.45,5318,18657,1873381,6175680,94,8675,11440,0,0,0,8618973,2026582,5,23,7,0,3,7,5,2,10,97
9,Aitutaki,ssp245 (medium confidence),50,2120,0.748,50,0.0198,32,29,9,23,171896,43788,128109,2494565,153,41,0.46,5623,19752,1994567,6627372,99,9616,12012,0,0,0,9153701,2181703,4,47,9,0,4,7,4,2,11,97
9,Aitutaki,ssp245 (medium confidence),50,2120,0.748,100,0.01,35,29,9,26,209403,51332,158071,2587498,153,41,0.49,5960,20953,2137918,6627372,99,10422,14300,0,0,0,9250123,2363703,6,47,6,0,6,7,6,0,11,99
9,Aitutaki,ssp245 (medium confidence),50,2120,0.748,250,0.004,36,32,10,26,264015,62792,201222,2605196,153,41,0.53,6483,22553,2344323,6727326,100,11895,16016,0,0,0,9371091,2626716,7,24,2,23,9,0,4,7,14,99
9,Aitutaki,ssp245 (medium confidence),50,2130,0.828,1,0.6321,12,9,4,8,3916,1380,2536,279853,99,34,0.24,2090,10254,746783,3724093,58,1227,3432,0,0,0,4017632,754016,3,2,9,45,0,52,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2130,0.828,5,0.1813,29,24,8,21,90720,30219,60501,2384123,114,36,0.43,4818,17857,1656369,5878069,87,7780,9152,0,0,0,8289200,1759687,8,8,6,0,4,9,2,0,9,97
9,Aitutaki,ssp245 (medium confidence),50,2130,0.828,10,0.0952,29,25,8,21,117886,35055,82831,2384123,114,36,0.43,5127,17857,1782331,5935824,88,8236,10296,0,0,0,8348100,1913580,5,8,7,0,4,7,4,2,9,97
9,Aitutaki,ssp245 (medium confidence),50,2130,0.828,25,0.0392,30,29,8,22,158926,43084,115842,2413197,129,38,0.45,5502,18657,1930686,6175680,94,8990,11440,0,0,0,8618973,2104105,2,23,10,0,3,7,5,2,10,97
9,Aitutaki,ssp245 (medium confidence),50,2130,0.828,50,0.0198,32,29,9,23,193400,49949,143451,2494565,153,41,0.46,5812,19752,2063888,6627372,99,9862,12012,0,0,0,9153701,2272962,3,47,8,0,5,7,5,0,11,99
9,Aitutaki,ssp245 (medium confidence),50,2130,0.828,100,0.01,35,29,9,26,230985,57820,173165,2587498,153,41,0.49,6174,20953,2211798,6627372,99,10723,14300,0,0,0,9250123,2459680,6,39,3,8,9,0,5,7,12,99
9,Aitutaki,ssp245 (medium confidence),50,2130,0.828,250,0.004,36,32,10,26,289984,69906,220078,2605196,153,41,0.53,6742,22553,2410302,6727326,100,12256,16016,0,0,0,9371091,2719284,6,24,2,23,7,0,7,7,14,99
9,Aitutaki,ssp245 (medium confidence),50,2140,0.906,1,0.6321,12,11,4,8,4712,1692,3020,279853,99,34,0.24,2223,10254,795628,3824336,59,1334,4004,0,0,0,4118447,803897,3,2,6,29,3,68,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2140,0.906,5,0.1813,29,25,8,21,106222,33987,72235,2384123,114,36,0.43,5028,17857,1725615,5878069,87,8018,9152,0,0,0,8289200,1844883,6,8,6,0,5,7,3,2,9,97
9,Aitutaki,ssp245 (medium confidence),50,2140,0.906,10,0.0952,29,28,8,21,134911,39053,95857,2384123,121,37,0.43,5318,17857,1844936,5935824,88,8476,10296,0,0,0,8348100,1993640,4,15,8,0,3,7,5,2,9,97
9,Aitutaki,ssp245 (medium confidence),50,2140,0.906,25,0.0392,30,29,8,22,178304,48168,130137,2413197,129,38,0.45,5681,18657,1987007,6275922,95,9293,11440,0,0,0,8719216,2180285,2,23,7,0,6,7,4,2,11,97
9,Aitutaki,ssp245 (medium confidence),50,2140,0.906,50,0.0198,32,29,9,23,214359,55977,158382,2494565,153,41,0.47,5998,20153,2131797,6627372,99,10107,12012,0,0,0,9154101,2362261,3,47,6,0,6,0,6,7,11,99
9,Aitutaki,ssp245 (medium confidence),50,2140,0.906,100,0.01,35,30,9,26,252083,64177,187906,2587498,153,41,0.49,6387,20953,2284051,6727326,100,11014,14300,0,0,0,9350076,2553535,6,32,2,15,10,0,4,7,13,99
9,Aitutaki,ssp245 (medium confidence),50,2140,0.906,250,0.004,37,34,10,27,315663,76946,238717,2622251,153,41,0.53,6995,22553,2473962,6727326,100,12611,16016,0,0,0,9388146,2809230,7,17,1,30,7,0,7,7,15,99
9,Aitutaki,ssp245 (medium confidence),50,2150,0.982,1,0.6321,14,11,4,10,5625,2032,3593,310208,99,34,0.26,2362,11055,844904,3899005,60,1446,4576,0,0,0,4224844,854337,5,2,5,27,4,70,0,0,0,0
9,Aitutaki,ssp245 (medium confidence),50,2150,0.982,5,0.1813,29,25,8,21,122735,37823,84912,2384123,114,36,0.43,5211,17857,1788037,5935824,88,8261,9152,0,0,0,8346956,1924245,5,8,7,0,4,7,4,2,9,97
9,Aitutaki,ssp245 (medium confidence),50,2150,0.982,10,0.0952,30,28,8,22,153549,44302,109248,2413197,121,37,0.44,5487,18257,1900742,6175680,94,8666,10296,0,0,0,8617429,2068445,5,15,7,0,3,7,5,2,10,97
9,Aitutaki,ssp245 (medium confidence),50,2150,0.982,25,0.0392,31,29,8,23,198968,54182,144786,2430205,147,40,0.46,5856,19752,2048142,6452589,97,9534,12584,0,0,0,8915131,2262500,2,41,8,0,5,7,5,2,11,97
9,Aitutaki,ssp245 (medium confidence),50,2150,0.982,50,0.0198,32,29,9,23,234686,62097,172588,2494565,153,41,0.49,6209,20953,2201727,6627372,99,10423,13728,0,0,0,9156618,2453046,3,39,5,8,7,0,5,7,12,99
9,Aitutaki,ssp245 (medium confidence),50,2150,0.982,100,0.01,35,30,9,26,273303,70742,202561,2587498,153,41,0.52,6656,22153,2354528,6727326,100,11271,14300,0,0,0,9351277,2645758,6,24,2,23,9,0,4,7,14,99
9,Aitutaki,ssp245 (medium confidence),50,2150,0.982,250,0.004,37,34,10,27,344882,85028,259854,2622251,153,41,0.54,7237,22954,2528871,6826113,101,12999,16016,0,0,0,9487334,2893989,6,11,2,36,5,0,8,7,16,99
9,Aitutaki,ssp585 (medium confidence),50,2020,0.053,1,0.6321,7,0,1,6,0,0,0,196378,89,32,0.19,655,7558,169287,2835807,44,100,1144,0,0,0,3040888,170043,7,89,0,0,0,0,0,0,0,0
9,Aitutaki,ssp585 (medium confidence),50,2020,0.053,5,0.1813,17,15,5,12,16484,6442,10042,365845,106,35,0.3,3174,12655,1172204,4452497,69,4106,6864,0,0,0,4837862,1195969,3,7,5,2,4,27,5,70,0,0
9,Aitutaki,ssp585 (medium confidence),50,2020,0.053,10,0.0952,21,16,6,15,21491,8171,13321,2214442,106,35,0.31,3364,13055,1244921,4491188,70,4756,7436,0,0,0,6726121,1274532,6,7,4,2,3,8,8,89,0,0
9,Aitutaki,ssp585 (medium confidence),50,2020,0.053,25,0.0392,24,17,6,18,29543,10647,18896,2327337,106,35,0.32,3607,13455,1343968,4591430,71,5653,8580,0,0,0,6940803,1382772,7,0,6,7,2,2,8,67,1,30
9,Aitutaki,ssp585 (medium confidence),50,2020,0.053,50,0.0198,27,18,8,19,38666,12574,26092,2363413,106,35,0.35,3822,14656,1440536,5070582,78,6320,9152,0,0,0,7457802,1489345,10,0,4,7,4,2,3,37,6,60
9,Aitutaki,ssp585 (medium confidence),50,2020,0.053,100,0.01,28,21,8,20,53554,14684,38869,2373773,106,35,0.37,4101,15456,1569719,5708446,85,7446,10296,0,0,0,8107971,1634821,9,0,4,7,5,2,3,8,7,89
9,Aitutaki,ssp585 (medium confidence),50,2020,0.053,250,0.004,29,27,8,21,90755,19316,71439,2384123,106,35,0.43,4528,17857,1763427,5878069,87,8988,11440,0,0,0,8291488,1867698,3,0,9,7,5,0,5,10,7,89
9,Aitutaki,ssp585 (medium confidence),50,2030,0.104,1,0.6321,7,0,1,6,0,0,0,196378,89,32,0.19,779,7558,215758,2940044,46,175,1144,0,0,0,3145124,216712,7,89,0,0,0,0,0,0,0,0
9,Aitutaki,ssp585 (medium confidence),50,2030,0.104,5,0.1813,18,15,5,13,18469,7333,11136,366270,106,35,0.3,3249,12655,1198227,4452497,69,4443,6864,0,0,0,4838286,1224387,3,7,5,2,4,25,6,72,0,0
9,Aitutaki,ssp585 (medium confidence),50,2030,0.104,10,0.0952,21,17,6,15,23631,9130,14501,2214442,106,35,0.31,3443,13055,1267837,4491188,70,5057,7436,0,0,0,6726121,1299968,6,7,4,2,2,0,9,97,0,0
9,Aitutaki,ssp585 (medium confidence),50,2030,0.104,25,0.0392,24,18,6,18,32628,11700,20928,2327337,106,35,0.33,3692,13855,1370580,4591430,71,5955,8580,0,0,0,6941203,1412855,7,0,6,7,2,2,7,47,2,50
9,Aitutaki,ssp585 (medium confidence),50,2030,0.104,50,0.0198,27,21,8,19,42419,13656,28763,2363413,106,35,0.37,3933,15456,1476021,5070582,78,6608,9152,0,0,0,7458602,1528981,9,0,4,7,4,2,4,32,6,65
9,Aitutaki,ssp585 (medium confidence),50,2030,0.104,100,0.01,28,26,8,20,61554,15962,45592,2373773,106,35,0.38,4224,15856,1613201,5781761,86,7788,10296,0,0,0,8181686,1686767,9,0,4,7,4,2,4,8,7,89
9,Aitutaki,ssp585 (medium confidence),50,2030,0.104,250,0.004,29,28,8,21,101512,21580,79932,2384123,106,35,0.43,4674,17857,1804787,5935824,88,9239,11440,0,0,0,8349244,1920212,3,0,9,7,5,0,5,2,7,97
