Region_ID,Region,Scenario,Percentile,Year,SLR,Total_AAL,Building_AAL,Crops_AAL,Infrastructure_AAL,Average_Annual_Population_Exposed
9,Aitutaki,ssp119 (medium confidence),5,2030,0.022,38458.09,154.11,232.85,38071.35,69.39
9,Aitutaki,ssp119 (medium confidence),5,2040,0.034,38690.33,164.17,236.14,38289.85,70.74
9,Aitutaki,ssp119 (medium confidence),5,2050,0.081,39601.26,203.28,251.43,39146.51,72.77
9,Aitutaki,ssp119 (medium confidence),5,2060,0.103,40025.06,221.79,258.19,39544.92,73.67
9,Aitutaki,ssp119 (medium confidence),5,2070,0.136,40640.42,249.98,271.46,40118.94,74.37
9,Aitutaki,ssp119 (medium confidence),5,2080,0.15,40901.46,262.09,276.97,40362.73,74.83
9,Aitutaki,ssp119 (medium confidence),5,2090,0.174,41348.93,282.82,286.23,40779.89,75.3
9,Aitutaki,ssp119 (medium confidence),5,2100,0.121,40360.74,237.3,265.31,39858.06,74.14
9,Aitutaki,ssp119 (medium confidence),5,2110,0.148,40864.15,260.32,275.89,40327.62,74.6
9,Aitutaki,ssp119 (medium confidence),5,2120,0.155,40994.69,266.41,278.71,40449.52,74.83
9,Aitutaki,ssp119 (medium confidence),5,2130,0.159,41069.23,269.86,280.12,40519.02,74.84
9,Aitutaki,ssp119 (medium confidence),5,2140,0.162,41125.16,272.43,281.53,40571.41,75.06
9,Aitutaki,ssp119 (medium confidence),5,2150,0.164,41162.45,274.18,282.15,40606.15,75.06
9,Aitutaki,ssp119 (medium confidence),17,2020,0.018,38380.62,150.75,231.3,37998.38,69.39
9,Aitutaki,ssp119 (medium confidence),17,2030,0.048,38961.84,175.9,240.96,38545.34,71.42
9,Aitutaki,ssp119 (medium confidence),17,2040,0.07,39388.25,194.09,247.88,38946.03,72.32
9,Aitutaki,ssp119 (medium confidence),17,2050,0.115,40248.54,232.13,262.86,39753.62,73.9
9,Aitutaki,ssp119 (medium confidence),17,2060,0.141,40733.64,254.31,273.49,40206.07,74.6
9,Aitutaki,ssp119 (medium confidence),17,2070,0.185,41554.05,292.04,290.47,40971.47,75.53
9,Aitutaki,ssp119 (medium confidence),17,2080,0.21,42001.67,313.7,300.49,41387.45,75.76
9,Aitutaki,ssp119 (medium confidence),17,2090,0.242,42841.43,341.92,314.55,42185.15,75.79
9,Aitutaki,ssp119 (medium confidence),17,2100,0.22,42313.57,322.47,304.74,41685.94,75.76
9,Aitutaki,ssp119 (medium confidence),17,2110,0.246,42937.33,345.25,316.21,42275.86,75.79
9,Aitutaki,ssp119 (medium confidence),17,2120,0.263,43345.41,360.29,323.82,42661.39,75.79
9,Aitutaki,ssp119 (medium confidence),17,2130,0.278,43705.27,373.48,330.37,43001.69,76.48
9,Aitutaki,ssp119 (medium confidence),17,2140,0.29,43993.26,383.96,335.66,43273.71,76.71
9,Aitutaki,ssp119 (medium confidence),17,2150,0.302,44287.94,394.6,340.72,43552.64,76.72
9,Aitutaki,ssp119 (medium confidence),50,2020,0.047,38942.4,175.07,240.54,38527.05,71.42
9,Aitutaki,ssp119 (medium confidence),50,2030,0.085,39678.65,206.65,252.52,39219.55,72.99
9,Aitutaki,ssp119 (medium confidence),50,2040,0.122,40379.35,238.14,265.72,39875.26,74.14
9,Aitutaki,ssp119 (medium confidence),50,2050,0.168,41237.05,277.65,283.82,40675.63,75.06
9,Aitutaki,ssp119 (medium confidence),50,2060,0.206,41934.39,310.44,299.14,41325.18,75.76
9,Aitutaki,ssp119 (medium confidence),50,2070,0.268,43465.3,364.71,326.19,42774.88,75.8
9,Aitutaki,ssp119 (medium confidence),50,2080,0.313,44588.61,404.64,345.88,43838.09,76.72
9,Aitutaki,ssp119 (medium confidence),50,2090,0.362,45928.31,449.46,369.36,45109.97,76.81
9,Aitutaki,ssp119 (medium confidence),50,2100,0.381,46447.94,467.11,378.19,45602.9,77.05
9,Aitutaki,ssp119 (medium confidence),50,2110,0.432,47865.92,517.27,403.42,46945.54,77.08
9,Aitutaki,ssp119 (medium confidence),50,2120,0.47,48932.7,556.18,422.35,47953.9,77.31
9,Aitutaki,ssp119 (medium confidence),50,2130,0.506,49963.23,594.0,440.49,48928.96,77.31
9,Aitutaki,ssp119 (medium confidence),50,2140,0.541,51063.75,633.72,460.25,49969.74,77.36
9,Aitutaki,ssp119 (medium confidence),50,2150,0.575,52132.74,672.71,479.31,50980.75,77.39
9,Aitutaki,ssp119 (medium confidence),83,2020,0.079,39562.29,201.58,250.68,39110.06,72.77
9,Aitutaki,ssp119 (medium confidence),83,2030,0.128,40491.2,243.11,268.13,39980.0,74.36
9,Aitutaki,ssp119 (medium confidence),83,2040,0.188,41609.97,294.66,291.73,41023.62,75.53
9,Aitutaki,ssp119 (medium confidence),83,2050,0.243,42865.29,342.81,314.97,42207.78,75.79
9,Aitutaki,ssp119 (medium confidence),83,2060,0.3,44233.24,392.67,339.87,43500.7,76.72
9,Aitutaki,ssp119 (medium confidence),83,2070,0.39,46694.2,475.22,382.35,45836.62,77.07
9,Aitutaki,ssp119 (medium confidence),83,2080,0.46,48652.24,545.94,417.24,47688.58,77.31
9,Aitutaki,ssp119 (medium confidence),83,2090,0.535,50875.01,627.1,457.04,49791.15,77.34
9,Aitutaki,ssp119 (medium confidence),83,2100,0.59,52604.0,689.78,487.56,51426.73,77.41
9,Aitutaki,ssp119 (medium confidence),83,2110,0.673,55196.49,793.32,535.6,53867.28,77.67
9,Aitutaki,ssp119 (medium confidence),83,2120,0.74,57314.75,888.9,575.38,55850.54,78.25
9,Aitutaki,ssp119 (medium confidence),83,2130,0.803,59324.35,985.58,613.56,57725.44,79.35
9,Aitutaki,ssp119 (medium confidence),83,2140,0.866,61333.93,1082.05,651.51,59600.09,80.1
9,Aitutaki,ssp119 (medium confidence),83,2150,0.928,63345.14,1196.51,691.27,61457.37,80.68
9,Aitutaki,ssp119 (medium confidence),95,2020,0.105,40062.13,223.5,258.99,39579.91,73.67
9,Aitutaki,ssp119 (medium confidence),95,2030,0.163,41143.85,273.33,282.0,40588.49,75.06
9,Aitutaki,ssp119 (medium confidence),95,2040,0.241,42817.22,340.99,314.13,42162.37,75.79
9,Aitutaki,ssp119 (medium confidence),95,2050,0.31,44506.59,401.81,344.37,43760.18,76.72
9,Aitutaki,ssp119 (medium confidence),95,2060,0.385,46557.54,470.58,380.23,45706.77,77.07
9,Aitutaki,ssp119 (medium confidence),95,2070,0.496,49662.81,583.08,435.53,48644.51,77.31
9,Aitutaki,ssp119 (medium confidence),95,2080,0.589,52572.47,688.72,486.84,51396.92,77.41
9,Aitutaki,ssp119 (medium confidence),95,2090,0.681,55446.17,803.66,540.49,54102.24,77.67
9,Aitutaki,ssp119 (medium confidence),95,2100,0.768,58207.93,931.86,592.2,56683.8,78.73
9,Aitutaki,ssp119 (medium confidence),95,2110,0.859,61110.47,1071.56,647.36,59391.76,80.03
9,Aitutaki,ssp119 (medium confidence),95,2120,0.947,63974.18,1238.93,704.07,62030.95,80.68
9,Aitutaki,ssp119 (medium confidence),95,2130,1.035,66986.77,1463.2,766.31,64757.23,81.68
9,Aitutaki,ssp119 (medium confidence),95,2140,1.118,69973.57,1729.22,829.74,67414.88,83.48
9,Aitutaki,ssp119 (medium confidence),95,2150,1.203,73009.29,2052.17,898.52,70058.62,85.4
9,Aitutaki,ssp126 (low confidence),5,2020,0.012,38264.23,145.72,229.38,37889.15,69.39
9,Aitutaki,ssp126 (low confidence),5,2030,0.028,38574.24,159.18,234.46,38180.6,69.61
9,Aitutaki,ssp126 (low confidence),5,2040,0.048,38961.84,175.9,240.96,38545.34,71.42
9,Aitutaki,ssp126 (low confidence),5,2050,0.091,39794.86,211.58,254.41,39328.78,73.22
9,Aitutaki,ssp126 (low confidence),5,2060,0.127,40472.62,242.25,267.79,39962.32,74.14
9,Aitutaki,ssp126 (low confidence),5,2070,0.162,41125.16,272.43,281.53,40571.18,75.06
9,Aitutaki,ssp126 (low confidence),5,2080,0.181,41479.44,288.64,288.87,40902.02,75.3
9,Aitutaki,ssp126 (low confidence),5,2090,0.205,41917.68,309.49,298.73,41309.75,75.76
9,Aitutaki,ssp126 (low confidence),5,2100,0.206,41934.39,310.44,299.14,41325.18,75.76
9,Aitutaki,ssp126 (low confidence),5,2110,0.236,42697.33,336.49,311.79,42048.82,75.79
9,Aitutaki,ssp126 (low confidence),5,2120,0.252,43081.56,350.62,318.99,42411.99,75.79
9,Aitutaki,ssp126 (low confidence),5,2130,0.268,43465.3,364.71,326.19,42774.88,75.8
9,Aitutaki,ssp126 (low confidence),5,2140,0.282,43801.43,376.75,331.84,43092.35,76.49
9,Aitutaki,ssp126 (low confidence),5,2150,0.295,44113.14,388.17,337.53,43387.22,76.72
9,Aitutaki,ssp126 (low confidence),17,2020,0.027,38554.7,158.34,234.04,38162.33,69.61
9,Aitutaki,ssp126 (low confidence),17,2030,0.056,39116.72,182.33,243.59,38690.82,71.87
9,Aitutaki,ssp126 (low confidence),17,2040,0.084,39659.22,205.81,252.1,39201.03,72.99
9,Aitutaki,ssp126 (low confidence),17,2050,0.13,40528.51,244.82,268.97,40014.7,74.36
9,Aitutaki,ssp126 (low confidence),17,2060,0.17,41274.35,279.35,284.63,40710.39,75.07
9,Aitutaki,ssp126 (low confidence),17,2070,0.214,42068.98,317.31,302.4,41449.27,75.76
9,Aitutaki,ssp126 (low confidence),17,2080,0.243,42865.29,342.81,314.97,42207.78,75.79
9,Aitutaki,ssp126 (low confidence),17,2090,0.277,43681.33,372.59,329.96,42979.09,76.48
9,Aitutaki,ssp126 (low confidence),17,2100,0.296,44137.08,389.06,337.96,43410.0,76.72
9,Aitutaki,ssp126 (low confidence),17,2110,0.329,45026.23,419.33,353.53,44253.37,76.73
9,Aitutaki,ssp126 (low confidence),17,2120,0.357,45791.61,444.82,367.01,44980.09,76.81
9,Aitutaki,ssp126 (low confidence),17,2130,0.383,46502.64,468.65,379.04,45654.83,77.06
9,Aitutaki,ssp126 (low confidence),17,2140,0.406,47135.73,490.64,389.91,46255.29,77.08
9,Aitutaki,ssp126 (low confidence),17,2150,0.428,47753.51,513.04,401.45,46839.1,77.08
9,Aitutaki,ssp126 (low confidence),50,2020,0.053,39058.77,179.79,242.61,38636.1,71.64
9,Aitutaki,ssp126 (low confidence),50,2030,0.103,40025.06,221.79,258.19,39544.92,73.67
9,Aitutaki,ssp126 (low confidence),50,2040,0.146,40826.88,258.61,275.31,40293.14,74.6
9,Aitutaki,ssp126 (low confidence),50,2050,0.202,41867.36,306.83,297.24,41263.32,75.76
9,Aitutaki,ssp126 (low confidence),50,2060,0.257,43201.45,354.85,321.07,42525.25,75.79
9,Aitutaki,ssp126 (low confidence),50,2070,0.318,44725.29,409.29,348.35,43967.99,76.73
9,Aitutaki,ssp126 (low confidence),50,2080,0.368,46092.56,455.14,371.91,45265.5,76.81
9,Aitutaki,ssp126 (low confidence),50,2090,0.424,47641.28,509.07,399.11,46733.14,77.08
9,Aitutaki,ssp126 (low confidence),50,2100,0.474,49045.12,560.42,424.4,48060.31,77.31
9,Aitutaki,ssp126 (low confidence),50,2110,0.548,51283.79,641.7,464.14,50177.84,77.36
9,Aitutaki,ssp126 (low confidence),50,2120,0.606,53105.65,708.95,496.51,51900.18,77.42
9,Aitutaki,ssp126 (low confidence),50,2130,0.663,54884.51,780.93,529.85,53573.79,77.63
9,Aitutaki,ssp126 (low confidence),50,2140,0.72,56676.76,858.37,563.51,55255.15,78.01
9,Aitutaki,ssp126 (low confidence),50,2150,0.779,58558.91,948.7,599.03,57011.13,78.99
9,Aitutaki,ssp126 (low confidence),83,2020,0.086,39697.92,207.48,252.93,39237.76,72.99
9,Aitutaki,ssp126 (low confidence),83,2030,0.168,41237.05,277.65,283.82,40675.63,75.06
9,Aitutaki,ssp126 (low confidence),83,2040,0.252,43081.56,350.62,318.99,42411.99,75.79
9,Aitutaki,ssp126 (low confidence),83,2050,0.343,45409.19,432.21,359.96,44616.71,76.77
9,Aitutaki,ssp126 (low confidence),83,2060,0.442,48146.65,527.5,408.26,47210.87,77.08
9,Aitutaki,ssp126 (low confidence),83,2070,0.542,51095.28,635.09,460.69,49999.29,77.36
9,Aitutaki,ssp126 (low confidence),83,2080,0.643,54260.28,755.57,518.18,52986.53,77.55
9,Aitutaki,ssp126 (low confidence),83,2090,0.756,57825.2,913.58,585.19,56326.72,78.52
9,Aitutaki,ssp126 (low confidence),83,2100,0.871,61493.21,1089.88,654.62,59748.9,80.34
9,Aitutaki,ssp126 (low confidence),83,2110,0.988,65330.97,1330.0,732.16,63268.78,80.68
9,Aitutaki,ssp126 (low confidence),83,2120,1.109,69649.16,1695.35,822.29,67131.47,83.48
9,Aitutaki,ssp126 (low confidence),83,2130,1.228,73666.72,2169.94,920.27,70576.5,85.47
9,Aitutaki,ssp126 (low confidence),83,2140,1.347,76749.51,2750.18,1025.27,72974.09,89.48
9,Aitutaki,ssp126 (low confidence),83,2150,1.475,80066.83,3488.46,1146.35,75432.22,90.11
9,Aitutaki,ssp126 (low confidence),95,2020,0.102,40006.45,220.94,257.78,39527.74,73.67
9,Aitutaki,ssp126 (low confidence),95,2030,0.208,41968.06,311.87,299.65,41356.16,75.76
9,Aitutaki,ssp126 (low confidence),95,2040,0.322,44834.63,412.75,350.01,44071.82,76.73
9,Aitutaki,ssp126 (low confidence),95,2050,0.444,48202.7,529.44,409.46,47263.82,77.08
9,Aitutaki,ssp126 (low confidence),95,2060,0.574,52101.19,671.65,478.56,50950.71,77.39
9,Aitutaki,ssp126 (low confidence),95,2070,0.708,56212.83,839.81,556.13,54817.18,77.75
9,Aitutaki,ssp126 (low confidence),95,2080,0.859,61110.47,1071.56,647.36,59391.98,80.03
9,Aitutaki,ssp126 (low confidence),95,2090,1.032,66879.0,1454.25,763.94,64660.73,81.68
9,Aitutaki,ssp126 (low confidence),95,2100,1.206,73087.92,2066.29,901.14,70120.5,85.4
9,Aitutaki,ssp126 (low confidence),95,2110,1.377,77508.83,2903.73,1052.99,73552.36,89.52
9,Aitutaki,ssp126 (low confidence),95,2120,1.55,82089.8,3987.81,1221.91,76879.47,90.4
9,Aitutaki,ssp126 (low confidence),95,2130,1.724,86994.25,5259.28,1415.66,80319.32,90.61
9,Aitutaki,ssp126 (low confidence),95,2140,1.897,91980.96,6692.81,1633.66,83654.36,91.22
9,Aitutaki,ssp126 (medium confidence),5,2020,0.012,38264.23,145.72,229.38,37889.15,69.39
9,Aitutaki,ssp126 (medium confidence),5,2030,0.028,38574.24,159.18,234.46,38180.6,69.61
9,Aitutaki,ssp126 (medium confidence),5,2040,0.048,38961.84,175.9,240.96,38545.34,71.42
9,Aitutaki,ssp126 (medium confidence),5,2050,0.091,39794.86,211.58,254.41,39328.78,73.22
9,Aitutaki,ssp126 (medium confidence),5,2060,0.127,40472.62,242.25,267.79,39962.32,74.14
9,Aitutaki,ssp126 (medium confidence),5,2070,0.162,41125.16,272.43,281.53,40571.18,75.06
9,Aitutaki,ssp126 (medium confidence),5,2080,0.181,41479.44,288.64,288.87,40902.02,75.3
9,Aitutaki,ssp126 (medium confidence),5,2090,0.205,41917.68,309.49,298.73,41309.75,75.76
9,Aitutaki,ssp126 (medium confidence),5,2100,0.206,41934.39,310.44,299.14,41325.18,75.76
9,Aitutaki,ssp126 (medium confidence),5,2110,0.236,42697.33,336.49,311.79,42048.82,75.79
9,Aitutaki,ssp126 (medium confidence),5,2120,0.252,43081.56,350.62,318.99,42411.99,75.79
9,Aitutaki,ssp126 (medium confidence),5,2130,0.268,43465.3,364.71,326.19,42774.88,75.8
9,Aitutaki,ssp126 (medium confidence),5,2140,0.282,43801.43,376.75,331.84,43092.35,76.49
9,Aitutaki,ssp126 (medium confidence),5,2150,0.295,44113.14,388.17,337.53,43387.22,76.72
9,Aitutaki,ssp126 (medium confidence),17,2020,0.027,38554.7,158.34,234.04,38162.33,69.61
9,Aitutaki,ssp126 (medium confidence),17,2030,0.056,39116.72,182.33,243.59,38690.82,71.87
9,Aitutaki,ssp126 (medium confidence),17,2040,0.084,39659.22,205.81,252.1,39201.03,72.99
9,Aitutaki,ssp126 (medium confidence),17,2050,0.13,40528.51,244.82,268.97,40014.7,74.36
9,Aitutaki,ssp126 (medium confidence),17,2060,0.17,41274.35,279.35,284.63,40710.39,75.07
9,Aitutaki,ssp126 (medium confidence),17,2070,0.214,42068.98,317.31,302.4,41449.27,75.76
9,Aitutaki,ssp126 (medium confidence),17,2080,0.243,42865.29,342.81,314.97,42207.78,75.79
9,Aitutaki,ssp126 (medium confidence),17,2090,0.277,43681.33,372.59,329.96,42979.09,76.48
9,Aitutaki,ssp126 (medium confidence),17,2100,0.296,44137.08,389.06,337.96,43410.0,76.72
9,Aitutaki,ssp126 (medium confidence),17,2110,0.329,45026.23,419.33,353.53,44253.37,76.73
9,Aitutaki,ssp126 (medium confidence),17,2120,0.357,45791.61,444.82,367.01,44980.09,76.81
9,Aitutaki,ssp126 (medium confidence),17,2130,0.383,46502.64,468.65,379.04,45654.83,77.06
9,Aitutaki,ssp126 (medium confidence),17,2140,0.406,47135.73,490.64,389.91,46255.29,77.08
9,Aitutaki,ssp126 (medium confidence),17,2150,0.428,47753.51,513.04,401.45,46839.1,77.08
9,Aitutaki,ssp126 (medium confidence),50,2020,0.05,39000.85,177.6,241.75,38581.58,71.64
9,Aitutaki,ssp126 (medium confidence),50,2030,0.098,39930.46,217.47,256.66,39456.54,73.67
9,Aitutaki,ssp126 (medium confidence),50,2040,0.138,40677.71,251.74,272.08,40153.69,74.37
9,Aitutaki,ssp126 (medium confidence),50,2050,0.194,41721.86,299.76,293.98,41128.09,75.54
9,Aitutaki,ssp126 (medium confidence),50,2060,0.244,42889.5,343.43,315.13,42230.45,75.79
9,Aitutaki,ssp126 (medium confidence),50,2070,0.304,44342.35,396.41,341.84,43604.57,76.72
9,Aitutaki,ssp126 (medium confidence),50,2080,0.354,45709.66,442.25,365.47,44902.43,76.79
9,Aitutaki,ssp126 (medium confidence),50,2090,0.406,47135.73,490.64,389.91,46255.29,77.08
9,Aitutaki,ssp126 (medium confidence),50,2100,0.455,48511.68,540.9,414.78,47555.93,77.31
9,Aitutaki,ssp126 (medium confidence),50,2110,0.524,50529.6,614.56,450.86,49464.0,77.34
9,Aitutaki,ssp126 (medium confidence),50,2120,0.576,52163.77,673.74,479.74,51010.48,77.39
9,Aitutaki,ssp126 (medium confidence),50,2130,0.624,53667.31,731.64,506.98,52428.68,77.51
9,Aitutaki,ssp126 (medium confidence),50,2140,0.672,55165.19,792.13,534.94,53838.15,77.67
9,Aitutaki,ssp126 (medium confidence),50,2150,0.718,56612.87,855.16,562.05,55195.67,77.79
9,Aitutaki,ssp126 (medium confidence),83,2020,0.075,39484.83,198.22,249.33,39037.05,72.54
9,Aitutaki,ssp126 (medium confidence),83,2030,0.147,40845.53,259.47,275.74,40310.32,74.6
9,Aitutaki,ssp126 (medium confidence),83,2040,0.205,41917.68,309.49,298.73,41309.75,75.76
9,Aitutaki,ssp126 (medium confidence),83,2050,0.276,43657.19,371.66,329.52,42956.46,76.48
9,Aitutaki,ssp126 (medium confidence),83,2060,0.345,45463.55,433.87,361.08,44668.71,76.78
9,Aitutaki,ssp126 (medium confidence),83,2070,0.43,47809.86,515.23,402.3,46892.6,77.08
9,Aitutaki,ssp126 (medium confidence),83,2080,0.509,50057.58,597.49,442.03,49018.0,77.31
9,Aitutaki,ssp126 (medium confidence),83,2090,0.59,52604.0,689.78,487.56,51426.73,77.41
9,Aitutaki,ssp126 (medium confidence),83,2100,0.671,55134.16,790.96,534.46,53808.75,77.67
9,Aitutaki,ssp126 (medium confidence),83,2110,0.787,58814.07,960.9,603.89,57249.02,78.99
9,Aitutaki,ssp126 (medium confidence),83,2120,0.872,61525.15,1091.37,655.17,59778.64,80.34
9,Aitutaki,ssp126 (medium confidence),83,2130,0.953,64172.45,1252.03,708.43,62212.22,80.68
9,Aitutaki,ssp126 (medium confidence),83,2140,1.033,66914.83,1457.17,764.77,64692.93,81.68
9,Aitutaki,ssp126 (medium confidence),83,2150,1.113,69793.44,1710.41,825.73,67257.24,83.48
9,Aitutaki,ssp126 (medium confidence),95,2020,0.095,39872.23,214.97,255.76,39401.52,73.44
9,Aitutaki,ssp126 (medium confidence),95,2030,0.184,41535.36,291.18,290.06,40954.18,75.53
9,Aitutaki,ssp126 (medium confidence),95,2040,0.259,43249.51,356.67,321.91,42570.67,75.79
9,Aitutaki,ssp126 (medium confidence),95,2050,0.344,45436.31,432.84,360.66,44642.7,76.78
9,Aitutaki,ssp126 (medium confidence),95,2060,0.435,47950.2,520.28,404.77,47025.25,77.08
9,Aitutaki,ssp126 (medium confidence),95,2070,0.543,51126.58,636.16,461.34,50029.03,77.36
9,Aitutaki,ssp126 (medium confidence),95,2080,0.647,54385.23,760.57,520.52,53104.15,77.58
9,Aitutaki,ssp126 (medium confidence),95,2090,0.753,57729.53,908.88,583.23,56237.34,78.29
9,Aitutaki,ssp126 (medium confidence),95,2100,0.86,61142.45,1072.99,647.86,59421.49,80.03
9,Aitutaki,ssp126 (medium confidence),95,2110,0.99,65397.18,1334.51,733.47,63329.2,80.68
9,Aitutaki,ssp126 (medium confidence),95,2120,1.096,69180.79,1649.32,812.03,66719.44,83.48
9,Aitutaki,ssp126 (medium confidence),95,2130,1.202,72982.95,2047.57,897.69,70037.71,85.4
9,Aitutaki,ssp126 (medium confidence),95,2140,1.306,75711.89,2540.13,987.76,72183.73,89.45
9,Aitutaki,ssp126 (medium confidence),95,2150,1.412,78406.7,3096.25,1085.29,74225.15,89.52
9,Aitutaki,ssp245 (medium confidence),5,2020,0.0,38032.01,135.69,225.94,37670.38,69.39
9,Aitutaki,ssp245 (medium confidence),5,2030,0.036,38729.12,165.84,237.12,38326.57,70.96
9,Aitutaki,ssp245 (medium confidence),5,2040,0.071,39407.41,194.85,248.28,38964.29,72.32
9,Aitutaki,ssp245 (medium confidence),5,2050,0.116,40267.5,232.98,263.54,39770.91,73.9
9,Aitutaki,ssp245 (medium confidence),5,2060,0.15,40901.46,262.09,276.97,40362.73,74.83
9,Aitutaki,ssp245 (medium confidence),5,2070,0.198,41796.41,303.23,295.54,41197.59,75.76
9,Aitutaki,ssp245 (medium confidence),5,2080,0.237,42721.55,337.37,312.21,42071.64,75.79
9,Aitutaki,ssp245 (medium confidence),5,2090,0.279,43729.42,374.3,330.83,43024.27,76.49
9,Aitutaki,ssp245 (medium confidence),5,2100,0.304,44342.35,396.41,341.84,43604.57,76.72
9,Aitutaki,ssp245 (medium confidence),5,2110,0.331,45080.93,421.26,354.63,44305.04,76.73
9,Aitutaki,ssp245 (medium confidence),5,2120,0.37,46147.26,456.8,372.79,45317.44,76.82
9,Aitutaki,ssp245 (medium confidence),5,2130,0.408,47191.8,492.56,390.99,46308.24,77.08
9,Aitutaki,ssp245 (medium confidence),5,2140,0.444,48202.7,529.44,409.46,47263.82,77.08
9,Aitutaki,ssp245 (medium confidence),5,2150,0.479,49185.47,565.34,427.04,48192.96,77.31
9,Aitutaki,ssp245 (medium confidence),17,2020,0.022,38458.09,154.11,232.85,38071.35,69.39
9,Aitutaki,ssp245 (medium confidence),17,2030,0.06,39194.39,185.69,244.64,38763.84,71.87
9,Aitutaki,ssp245 (medium confidence),17,2040,0.099,39949.68,218.34,256.81,39474.47,73.67
9,Aitutaki,ssp245 (medium confidence),17,2050,0.151,40920.03,262.94,277.3,40379.79,74.83
9,Aitutaki,ssp245 (medium confidence),17,2060,0.194,41721.86,299.76,293.98,41128.09,75.54
9,Aitutaki,ssp245 (medium confidence),17,2070,0.25,43033.49,348.87,318.16,42366.58,75.79
9,Aitutaki,ssp245 (medium confidence),17,2080,0.301,44260.56,393.57,340.29,43526.73,76.72
9,Aitutaki,ssp245 (medium confidence),17,2090,0.358,45819.2,445.73,367.43,45006.04,76.81
9,Aitutaki,ssp245 (medium confidence),17,2100,0.405,47107.66,489.56,389.49,46228.55,77.08
9,Aitutaki,ssp245 (medium confidence),17,2110,0.439,48062.64,524.51,406.77,47131.17,77.08
9,Aitutaki,ssp245 (medium confidence),17,2120,0.491,49522.25,577.78,433.14,48511.34,77.31
9,Aitutaki,ssp245 (medium confidence),17,2130,0.541,51063.75,633.72,460.25,49969.74,77.36
9,Aitutaki,ssp245 (medium confidence),17,2140,0.59,52604.0,689.78,487.49,51426.73,77.41
9,Aitutaki,ssp245 (medium confidence),17,2150,0.637,54072.96,747.88,514.64,52810.38,77.55
9,Aitutaki,ssp245 (medium confidence),50,2020,0.053,39058.77,179.79,242.61,38636.1,71.64
9,Aitutaki,ssp245 (medium confidence),50,2030,0.097,39911.21,216.64,256.25,39438.25,73.44
9,Aitutaki,ssp245 (medium confidence),50,2040,0.144,40789.57,256.85,274.48,40258.16,74.6
9,Aitutaki,ssp245 (medium confidence),50,2050,0.21,42001.71,313.7,300.5,41387.45,75.76
9,Aitutaki,ssp245 (medium confidence),50,2060,0.268,43465.3,364.71,326.19,42774.88,75.8
9,Aitutaki,ssp245 (medium confidence),50,2070,0.341,45354.28,430.28,359.1,44564.78,76.77
9,Aitutaki,ssp245 (medium confidence),50,2080,0.418,47472.8,502.8,395.94,46573.78,77.08
9,Aitutaki,ssp245 (medium confidence),50,2090,0.498,49718.69,585.01,436.68,48697.45,77.31
9,Aitutaki,ssp245 (medium confidence),50,2100,0.582,52352.51,680.69,482.92,51188.79,77.41
9,Aitutaki,ssp245 (medium confidence),50,2110,0.668,55040.52,787.14,532.89,53720.48,77.63
9,Aitutaki,ssp245 (medium confidence),50,2120,0.748,57570.25,901.05,580.32,56088.58,78.29
9,Aitutaki,ssp245 (medium confidence),50,2130,0.828,60121.8,1023.9,628.67,58469.15,79.64
9,Aitutaki,ssp245 (medium confidence),50,2140,0.906,62616.87,1147.76,676.21,60792.93,80.68
9,Aitutaki,ssp245 (medium confidence),50,2150,0.982,65132.42,1316.57,728.1,63087.75,80.68
9,Aitutaki,ssp245 (medium confidence),83,2020,0.086,39698.19,207.48,252.93,39237.76,72.99
9,Aitutaki,ssp245 (medium confidence),83,2030,0.14,40714.96,253.45,272.83,40188.7,74.6
9,Aitutaki,ssp245 (medium confidence),83,2040,0.201,41850.38,305.89,296.8,41248.01,75.76
9,Aitutaki,ssp245 (medium confidence),83,2050,0.288,43945.18,382.19,334.6,43228.42,76.71
9,Aitutaki,ssp245 (medium confidence),83,2060,0.373,46229.29,459.51,374.3,45395.36,76.82
9,Aitutaki,ssp245 (medium confidence),83,2070,0.475,49073.27,561.38,425.09,48087.07,77.31
9,Aitutaki,ssp245 (medium confidence),83,2080,0.587,52509.63,686.28,485.94,51337.38,77.41
9,Aitutaki,ssp245 (medium confidence),83,2090,0.706,56169.52,836.87,554.99,54777.91,77.75
9,Aitutaki,ssp245 (medium confidence),83,2100,0.838,60440.81,1039.35,634.76,58766.77,79.75
9,Aitutaki,ssp245 (medium confidence),83,2110,0.981,65099.18,1314.46,727.33,63057.65,80.68
9,Aitutaki,ssp245 (medium confidence),83,2120,1.103,69432.82,1672.79,817.58,66942.6,83.48
9,Aitutaki,ssp245 (medium confidence),83,2130,1.225,73587.98,2155.88,917.82,70514.63,85.4
9,Aitutaki,ssp245 (medium confidence),83,2140,1.345,76699.06,2739.81,1023.58,72935.4,89.48
9,Aitutaki,ssp245 (medium confidence),83,2150,1.464,79776.91,3419.78,1135.72,75221.48,90.1
9,Aitutaki,ssp245 (medium confidence),95,2020,0.11,40155.31,227.81,260.73,39666.48,73.67
9,Aitutaki,ssp245 (medium confidence),95,2030,0.174,41348.93,282.82,286.23,40779.89,75.3
9,Aitutaki,ssp245 (medium confidence),95,2040,0.25,43033.49,348.87,318.16,42366.58,75.79
9,Aitutaki,ssp245 (medium confidence),95,2050,0.356,45764.49,444.19,366.31,44954.1,76.79
