Region_ID,Region,Scenario,Percentile,Year,SLR,Total_AAL,Building_AAL,Crops_AAL,Road_AAL,Infrastructure_AAL,Average_Annual_Population_Exposed
40696546B14854490588116,Satupa'itea,ssp585 (medium confidence),50,2150,1.644,1072294.42,990383.4,0.11,81910.84,0.0,716.52
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2020,0.078,1.264033073E7,8236036.09,20802.95,708495.17,3674996.8,8598.21
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2030,0.138,1.383985261E7,9170234.3,21780.9,760777.84,3887059.49,8890.74
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2040,0.202,1.516960372E7,1.022154989E7,22879.86,817156.41,4108016.98,8922.73
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2050,0.285,1.707727879E7,1.178557267E7,24397.39,890503.3,4376805.55,9241.46
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2060,0.358,1.89109109E7,1.332568144E7,26062.14,955468.12,4603699.2,9564.69
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2070,0.445,2.126722397E7,1.533820375E7,28220.71,1033733.57,4867066.17,9918.14
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2080,0.54,2.407839064E7,1.778305818E7,30561.33,1120564.28,5144206.67,10273.65
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2090,0.636,2.71949706E7,2.053955687E7,32725.45,1209753.44,5412934.78,10532.64
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2100,0.746,3.126690663E7,2.420435649E7,35058.22,1314746.6,5712745.61,11012.24
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2110,0.848,3.539671419E7,2.795711636E7,37219.57,1414466.65,5987911.98,11132.44
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2120,0.945,3.963550518E7,3.18448132E7,39274.83,1511697.73,6239719.5,11301.0
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2130,1.042,4.441313165E7,3.628503744E7,41187.06,1614078.58,6472828.68,11523.41
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2140,1.137,4.948720244E7,4.1037109E7,42919.02,1719542.29,6687632.36,11787.18
40696546B67155395868609,Tuamasaga,ssp245 (medium confidence),50,2150,1.23,5.48429081E7,4.60796339E7,44632.94,1828671.3,6889970.18,12016.05
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2020,0.08,1.267781531E7,8264485.54,20832.67,710207.56,3682289.76,8598.21
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2030,0.146,1.400553807E7,9301025.23,21918.13,767839.57,3914755.38,8896.6
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2040,0.217,1.551430366E7,1.050420485E7,23154.22,830354.03,4156590.82,9045.07
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2050,0.313,1.775542798E7,1.235007039E7,24982.05,915232.24,4465143.56,9379.33
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2060,0.408,2.021538586E7,1.443215437E7,27273.96,1000049.2,4755908.7,9635.71
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2070,0.522,2.351627663E7,1.728894719E7,30140.14,1103910.4,5093278.56,10191.81
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2080,0.646,2.754025996E7,2.084774108E7,32938.26,1219164.29,5440416.69,10566.4
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2090,0.796,3.329140278E7,2.604394472E7,36117.84,1363652.65,5847687.61,11057.12
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2100,0.964,4.053631713E7,3.267850142E7,39677.69,1531362.81,6286775.0,11307.17
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2110,1.086,4.668674048E7,3.840847312E7,41968.76,1661859.76,6574439.0,11537.25
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2120,1.235,5.51461507E7,4.636582577E7,44719.54,1834804.74,6900800.34,12019.2
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2130,1.378,6.425626609E7,5.49644623E7,46913.44,2014441.68,7230448.66,12430.26
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2140,1.515,7.404048798E7,6.417588583E7,48620.7,2199161.34,7616820.21,12755.97
40696546B67155395868609,Tuamasaga,ssp585 (medium confidence),50,2150,1.644,8.408025123E7,7.358855461E7,50297.11,2387282.02,8054117.7,13087.06
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2020,0.078,292065.28,217924.51,4233.39,69907.37,0.0,919.29
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2030,0.138,322690.19,244069.64,4258.7,74361.86,0.0,919.29
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2040,0.202,357306.07,273854.22,4263.68,79188.22,0.0,919.49
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2050,0.285,408091.14,318220.67,4271.24,85599.23,0.0,924.09
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2060,0.358,458428.61,362766.13,4289.21,91373.29,0.0,941.12
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2070,0.445,524862.33,422158.63,4327.93,98375.98,0.0,987.69
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2080,0.54,606850.45,496327.06,4402.71,106120.49,0.0,997.47
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2090,0.636,701405.33,582824.34,4555.94,114024.73,0.0,1003.71
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2100,0.746,829884.13,701535.81,4956.53,123391.84,0.0,1030.35
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2110,0.848,962183.13,824282.47,5490.04,132410.64,0.0,1042.75
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2120,0.945,1099999.92,952770.57,6026.46,141202.9,0.0,1060.6
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2130,1.042,1260240.67,1103155.24,6630.02,150455.41,0.0,1106.31
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2140,1.137,1435958.03,1268704.85,7257.17,159996.01,0.0,1108.65
40696546B75652468230151,Va'a-o-Fonoti,ssp245 (medium confidence),50,2150,1.23,1625841.97,1448077.82,7841.02,169923.06,0.0,1124.87
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2020,0.08,292990.03,218701.21,4235.42,70053.41,0.0,919.29
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2030,0.146,327002.07,247775.06,4259.31,74967.95,0.0,919.29
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2040,0.217,366477.32,281872.05,4265.05,80340.2,0.0,922.11
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2050,0.313,426464.37,334425.88,4276.03,87762.23,0.0,926.19
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2060,0.408,494727.64,395073.49,4305.01,95349.11,0.0,971.77
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2070,0.522,590088.65,481068.89,4383.65,104636.22,0.0,991.94
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2080,0.646,712164.18,592723.7,4580.83,114859.12,0.0,1020.62
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2090,0.796,894737.38,761705.63,5217.98,127813.55,0.0,1042.75
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2100,0.964,1129723.87,980599.91,6138.15,142985.51,0.0,1060.6
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2110,1.086,1337990.66,1176306.31,6923.68,154760.85,0.0,1107.08
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2120,1.235,1636708.28,1458357.17,7870.3,170481.04,0.0,1124.87
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2130,1.378,1962849.02,1767392.98,8677.46,186778.59,0.0,1128.48
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2140,1.515,2312341.28,2099750.85,9536.33,203054.25,0.0,1145.42
40696546B75652468230151,Va'a-o-Fonoti,ssp585 (medium confidence),50,2150,1.644,2674923.12,2445874.28,10218.12,218830.69,0.0,1161.23
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2020,0.078,303348.14,185713.3,2438.04,30692.49,84504.32,658.77
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2030,0.138,336255.95,207009.06,2500.97,33432.22,93313.39,668.09
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2040,0.202,373303.99,230852.8,2547.96,36481.26,103422.31,695.8
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2050,0.285,429015.81,266179.79,2655.88,40825.18,119354.67,708.7
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2060,0.358,483746.45,300924.64,2755.06,44949.91,135117.14,725.75
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2070,0.445,553972.43,346381.99,2868.01,50279.45,154443.01,735.91
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2080,0.54,637027.77,402409.12,3024.39,56662.1,174932.39,742.72
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2090,0.636,727284.46,466303.1,3264.35,63658.79,194058.2,768.92
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2100,0.746,840478.45,551141.38,3689.56,72589.31,213058.16,809.92
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2110,0.848,953089.63,638573.22,4206.76,81561.55,228748.41,814.88
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2120,0.945,1066268.97,727943.42,4831.49,90696.45,242797.37,822.24
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2130,1.042,1191160.05,828642.76,5663.26,101030.34,255823.69,835.66
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2140,1.137,1323684.33,936469.24,6545.49,112195.25,268474.29,863.4
40696546B94796587181747,Vaisigano,ssp245 (medium confidence),50,2150,1.23,1464535.94,1052302.69,7344.25,124307.87,280580.97,883.53
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2020,0.08,304369.72,186368.08,2441.06,30778.22,84782.06,658.77
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2030,0.146,340862.11,209975.92,2506.7,33813.15,94566.29,680.97
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2040,0.217,383283.91,237237.13,2567.53,37258.88,106220.44,703.02
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2050,0.313,449018.72,278920.82,2693.03,42341.07,125063.87,718.05
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2060,0.408,522809.6,325891.46,2822.66,47863.15,146232.33,726.18
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2070,0.522,620475.3,390903.52,2984.74,55383.09,171204.47,742.46
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2080,0.646,737055.98,473398.14,3294.09,64427.14,195936.62,771.3
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2090,0.796,895692.41,594000.05,3943.01,76991.85,220757.45,814.88
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2100,0.964,1089828.43,746858.01,4984.07,92631.04,245355.27,822.24
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2110,1.086,1250567.05,876777.14,6071.88,106004.99,261713.23,835.66
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2120,1.235,1472624.55,1059014.62,7379.89,125017.69,281212.2,885.67
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2130,1.378,1715080.02,1260908.68,8630.4,146494.58,299046.13,909.93
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2140,1.515,1974408.73,1478419.94,9995.24,170022.46,315971.2,936.79
40696546B94796587181747,Vaisigano,ssp585 (medium confidence),50,2150,1.644,2239798.5,1702176.44,10880.44,194891.96,331849.66,971.41
