Region_ID,Region,Scenario,Percentile,Year,SLR,Total_AAL,Building_AAL,Crops_AAL,Infrastructure_AAL,Average_Annual_Population_Exposed
VU04,Malampa,ssp119 (medium confidence),5,2020,0.012,30061.48,26275.49,1585.83,2200.12,1724.66
VU04,Malampa,ssp119 (medium confidence),5,2030,0.029,31019.68,27170.43,1627.41,2221.89,1729.24
VU04,Malampa,ssp119 (medium confidence),5,2040,0.05,32202.95,28276.09,1678.64,2248.54,1733.11
VU04,Malampa,ssp119 (medium confidence),5,2050,0.092,34569.54,30487.2,1780.47,2301.51,1742.83
VU04,Malampa,ssp119 (medium confidence),5,2060,0.102,35154.16,31035.15,1804.88,2314.21,1744.48
VU04,Malampa,ssp119 (medium confidence),5,2070,0.126,36765.38,32555.33,1866.11,2343.97,1749.83
VU04,Malampa,ssp119 (medium confidence),5,2080,0.14,37705.17,33442.43,1901.55,2361.15,1754.67
VU04,Malampa,ssp119 (medium confidence),5,2090,0.162,39181.9,34835.93,1957.75,2388.18,1761.11
VU04,Malampa,ssp119 (medium confidence),5,2100,0.145,38040.64,33758.99,1914.43,2367.15,1756.21
VU04,Malampa,ssp119 (medium confidence),5,2110,0.17,39719.1,35342.87,1978.17,2398.11,1769.08
VU04,Malampa,ssp119 (medium confidence),5,2120,0.179,40323.11,35912.84,2001.08,2409.23,1772.31
VU04,Malampa,ssp119 (medium confidence),5,2130,0.184,40658.88,36229.69,2013.95,2415.22,1773.97
VU04,Malampa,ssp119 (medium confidence),5,2140,0.188,40927.46,36483.16,2024.01,2420.33,1775.55
VU04,Malampa,ssp119 (medium confidence),5,2150,0.194,41330.08,36863.05,2039.41,2427.55,1777.64
VU04,Malampa,ssp119 (medium confidence),17,2020,0.026,30850.67,27012.6,1620.16,2217.97,1728.64
VU04,Malampa,ssp119 (medium confidence),17,2030,0.052,32315.62,28381.22,1683.39,2250.94,1733.34
VU04,Malampa,ssp119 (medium confidence),17,2040,0.078,33780.73,29750.14,1746.61,2283.97,1738.58
VU04,Malampa,ssp119 (medium confidence),17,2050,0.123,36563.92,32365.49,1858.31,2340.11,1748.47
VU04,Malampa,ssp119 (medium confidence),17,2060,0.141,37772.28,33505.79,1904.18,2362.33,1755.29
VU04,Malampa,ssp119 (medium confidence),17,2070,0.174,39987.72,35596.3,1988.49,2402.94,1770.65
VU04,Malampa,ssp119 (medium confidence),17,2080,0.198,41598.7,37116.48,2049.46,2432.65,1778.95
VU04,Malampa,ssp119 (medium confidence),17,2090,0.229,44537.41,39935.93,2134.28,2466.86,1786.84
VU04,Malampa,ssp119 (medium confidence),17,2100,0.243,45891.33,41236.05,2172.86,2482.34,1792.18
VU04,Malampa,ssp119 (medium confidence),17,2110,0.266,48115.97,43371.67,2236.54,2507.68,1799.3
VU04,Malampa,ssp119 (medium confidence),17,2120,0.285,49953.84,45135.93,2289.24,2528.39,1806.75
VU04,Malampa,ssp119 (medium confidence),17,2130,0.302,51628.1,46744.43,2336.4,2547.31,1811.5
VU04,Malampa,ssp119 (medium confidence),17,2140,0.316,53194.45,48253.46,2377.84,2563.16,1817.47
VU04,Malampa,ssp119 (medium confidence),17,2150,0.33,54761.69,49762.75,2420.03,2578.98,1825.77
VU04,Malampa,ssp119 (medium confidence),50,2020,0.046,31977.49,28065.3,1668.8,2243.38,1732.39
VU04,Malampa,ssp119 (medium confidence),50,2030,0.084,34118.77,30066.06,1761.19,2291.57,1740.41
VU04,Malampa,ssp119 (medium confidence),50,2040,0.124,36631.14,32428.82,1860.92,2341.27,1748.57
VU04,Malampa,ssp119 (medium confidence),50,2050,0.174,39987.72,35596.3,1988.49,2402.94,1770.65
VU04,Malampa,ssp119 (medium confidence),50,2060,0.208,42506.02,37986.09,2076.1,2443.84,1779.75
VU04,Malampa,ssp119 (medium confidence),50,2070,0.257,47245.44,42535.92,2211.85,2497.74,1796.51
VU04,Malampa,ssp119 (medium confidence),50,2080,0.3,51404.44,46528.72,2330.72,2545.0,1811.5
VU04,Malampa,ssp119 (medium confidence),50,2090,0.349,56887.94,51810.9,2476.66,2600.65,1835.34
VU04,Malampa,ssp119 (medium confidence),50,2100,0.404,63134.2,57829.79,2641.28,2663.14,1861.4
VU04,Malampa,ssp119 (medium confidence),50,2110,0.456,70146.77,64607.22,2807.67,2731.9,1902.61
VU04,Malampa,ssp119 (medium confidence),50,2120,0.496,75540.63,69820.77,2935.42,2784.45,1943.27
VU04,Malampa,ssp119 (medium confidence),50,2130,0.535,81698.14,75787.77,3071.15,2839.28,1960.52
VU04,Malampa,ssp119 (medium confidence),50,2140,0.572,87638.68,81544.7,3202.18,2891.82,1976.86
VU04,Malampa,ssp119 (medium confidence),50,2150,0.608,93585.43,87309.38,3331.15,2944.89,1993.76
VU04,Malampa,ssp119 (medium confidence),83,2020,0.07,33329.8,29329.06,1727.06,2273.68,1736.88
VU04,Malampa,ssp119 (medium confidence),83,2030,0.125,36698.27,32492.25,1863.49,2342.77,1749.41
VU04,Malampa,ssp119 (medium confidence),83,2040,0.183,40591.72,36166.31,2011.4,2414.06,1773.62
VU04,Malampa,ssp119 (medium confidence),83,2050,0.249,46471.62,41793.1,2189.63,2488.89,1793.94
VU04,Malampa,ssp119 (medium confidence),83,2060,0.305,51963.39,47067.83,2345.04,2550.63,1811.5
VU04,Malampa,ssp119 (medium confidence),83,2070,0.38,60357.44,55152.63,2569.26,2635.59,1850.56
VU04,Malampa,ssp119 (medium confidence),83,2080,0.449,69202.85,63694.94,2785.23,2722.71,1897.26
VU04,Malampa,ssp119 (medium confidence),83,2090,0.525,80092.48,74231.9,3035.49,2825.05,1955.68
VU04,Malampa,ssp119 (medium confidence),83,2100,0.617,95221.18,88893.89,3367.52,2959.76,1999.85
VU04,Malampa,ssp119 (medium confidence),83,2110,0.7,110297.03,103505.42,3695.18,3096.44,2057.78
VU04,Malampa,ssp119 (medium confidence),83,2120,0.77,126865.41,119628.48,4000.75,3235.87,2093.21
VU04,Malampa,ssp119 (medium confidence),83,2130,0.837,142724.69,135060.26,4294.51,3369.7,2127.53
VU04,Malampa,ssp119 (medium confidence),83,2140,0.902,158196.44,150117.13,4579.75,3499.56,2160.93
VU04,Malampa,ssp119 (medium confidence),83,2150,0.967,176414.91,167863.68,4906.11,3645.17,2181.98
VU04,Malampa,ssp119 (medium confidence),95,2020,0.089,34400.5,30329.14,1773.19,2297.85,1741.35
VU04,Malampa,ssp119 (medium confidence),95,2030,0.158,38913.26,34582.77,1947.44,2383.35,1760.13
VU04,Malampa,ssp119 (medium confidence),95,2040,0.232,44827.5,40214.72,2142.82,2470.07,1788.71
VU04,Malampa,ssp119 (medium confidence),95,2050,0.316,53194.45,48253.46,2377.84,2563.16,1817.47
VU04,Malampa,ssp119 (medium confidence),95,2060,0.391,61588.34,56338.27,2601.95,2648.12,1856.85
VU04,Malampa,ssp119 (medium confidence),95,2070,0.49,74731.32,69038.73,2916.29,2776.28,1938.29
VU04,Malampa,ssp119 (medium confidence),95,2080,0.579,88762.43,82633.7,3226.86,2901.88,1980.81
VU04,Malampa,ssp119 (medium confidence),95,2090,0.674,105574.46,98928.28,3592.62,3053.48,2039.06
VU04,Malampa,ssp119 (medium confidence),95,2100,0.793,132309.86,124925.94,4102.04,3281.86,2105.12
VU04,Malampa,ssp119 (medium confidence),95,2110,0.891,155506.19,147497.9,4530.79,3477.24,2156.3
VU04,Malampa,ssp119 (medium confidence),95,2120,0.985,181461.8,172778.19,4996.24,3687.55,2188.82
VU04,Malampa,ssp119 (medium confidence),95,2130,1.074,210048.6,200660.66,5486.88,3901.05,2231.2
VU04,Malampa,ssp119 (medium confidence),95,2140,1.16,240549.08,230386.89,6006.04,4156.08,2268.23
VU04,Malampa,ssp119 (medium confidence),95,2150,1.247,275047.41,263975.1,6580.5,4492.03,2308.6
VU04,Malampa,ssp126 (low confidence),5,2030,0.028,30963.39,27117.8,1624.91,2220.41,1729.17
VU04,Malampa,ssp126 (low confidence),5,2040,0.046,31977.49,28065.3,1668.8,2243.38,1732.39
VU04,Malampa,ssp126 (low confidence),5,2050,0.089,34400.5,30329.14,1773.19,2297.85,1741.35
VU04,Malampa,ssp126 (low confidence),5,2060,0.12,36362.52,32175.36,1850.62,2336.44,1747.88
VU04,Malampa,ssp126 (low confidence),5,2070,0.159,38980.42,34645.84,1949.95,2384.58,1760.19
VU04,Malampa,ssp126 (low confidence),5,2080,0.179,40323.11,35912.84,2001.08,2409.23,1772.31
VU04,Malampa,ssp126 (low confidence),5,2090,0.202,41926.22,37428.83,2059.84,2437.26,1779.75
VU04,Malampa,ssp126 (low confidence),5,2100,0.198,41598.7,37116.48,2049.46,2432.65,1778.95
VU04,Malampa,ssp126 (low confidence),5,2110,0.221,43763.62,39193.37,2112.44,2458.17,1782.69
VU04,Malampa,ssp126 (low confidence),5,2120,0.238,45407.6,40771.67,2159.27,2476.54,1790.42
VU04,Malampa,ssp126 (low confidence),5,2130,0.252,46761.91,42071.56,2197.99,2492.38,1794.93
VU04,Malampa,ssp126 (low confidence),5,2140,0.265,48019.18,43278.75,2233.84,2506.49,1798.77
VU04,Malampa,ssp126 (low confidence),5,2150,0.278,49276.67,44486.04,2270.09,2520.92,1804.51
VU04,Malampa,ssp126 (low confidence),17,2020,0.021,30568.68,26749.26,1607.8,2211.56,1727.53
VU04,Malampa,ssp126 (low confidence),17,2030,0.055,32484.62,28539.36,1690.64,2254.63,1734.0
VU04,Malampa,ssp126 (low confidence),17,2040,0.082,34006.09,29960.61,1756.39,2289.13,1739.86
VU04,Malampa,ssp126 (low confidence),17,2050,0.129,36966.81,32745.41,1873.81,2347.61,1750.39
VU04,Malampa,ssp126 (low confidence),17,2060,0.163,39249.02,34899.29,1960.04,2389.44,1761.51
VU04,Malampa,ssp126 (low confidence),17,2070,0.209,42602.53,38078.99,2078.66,2445.04,1779.75
VU04,Malampa,ssp126 (low confidence),17,2080,0.239,45504.38,40864.61,2161.95,2477.81,1790.72
VU04,Malampa,ssp126 (low confidence),17,2090,0.272,48696.3,43928.71,2253.3,2514.27,1801.13
VU04,Malampa,ssp126 (low confidence),17,2100,0.292,50630.76,45785.88,2308.59,2536.24,1808.99
VU04,Malampa,ssp126 (low confidence),17,2110,0.322,53866.02,48900.26,2395.8,2569.99,1821.24
VU04,Malampa,ssp126 (low confidence),17,2120,0.351,57111.89,52026.27,2482.69,2602.65,1836.51
VU04,Malampa,ssp126 (low confidence),17,2130,0.376,59909.7,54721.19,2557.17,2631.0,1848.74
VU04,Malampa,ssp126 (low confidence),17,2140,0.401,62730.24,57438.67,2631.99,2659.65,1861.4
VU04,Malampa,ssp126 (low confidence),17,2150,0.425,65966.46,60566.78,2708.61,2691.03,1876.73
VU04,Malampa,ssp126 (low confidence),50,2020,0.054,32428.26,28486.74,1688.15,2253.39,1733.8
VU04,Malampa,ssp126 (low confidence),50,2030,0.101,35087.33,30971.72,1802.57,2313.0,1744.48
VU04,Malampa,ssp126 (low confidence),50,2040,0.144,37973.48,33695.63,1911.88,2365.98,1756.14
VU04,Malampa,ssp126 (low confidence),50,2050,0.201,41829.48,37336.2,2057.27,2436.27,1779.75
VU04,Malampa,ssp126 (low confidence),50,2060,0.252,46761.91,42071.56,2197.99,2492.38,1794.93
VU04,Malampa,ssp126 (low confidence),50,2070,0.311,52634.79,47714.61,2362.64,2557.54,1813.14
VU04,Malampa,ssp126 (low confidence),50,2080,0.363,58454.7,53319.92,2518.37,2616.47,1842.21
VU04,Malampa,ssp126 (low confidence),50,2090,0.417,64887.42,59524.1,2682.65,2680.49,1870.34
VU04,Malampa,ssp126 (low confidence),50,2100,0.48,73383.13,67735.34,2884.24,2763.31,1929.6
VU04,Malampa,ssp126 (low confidence),50,2110,0.555,84909.3,78899.69,3142.16,2867.79,1969.7
VU04,Malampa,ssp126 (low confidence),50,2120,0.616,95039.58,88717.74,3363.61,2958.06,1999.33
VU04,Malampa,ssp126 (low confidence),50,2130,0.676,105937.8,99280.31,3600.55,3057.02,2040.3
VU04,Malampa,ssp126 (low confidence),50,2140,0.737,119053.77,112027.48,3855.99,3170.11,2074.47
VU04,Malampa,ssp126 (low confidence),50,2150,0.798,133493.34,126077.45,4123.81,3291.81,2107.59
VU04,Malampa,ssp126 (low confidence),83,2020,0.095,34738.54,30645.09,1787.99,2305.46,1743.51
VU04,Malampa,ssp126 (low confidence),83,2030,0.165,39383.31,35026.04,1965.23,2391.84,1761.96
VU04,Malampa,ssp126 (low confidence),83,2040,0.248,46374.83,41700.41,2186.71,2487.71,1793.62
VU04,Malampa,ssp126 (low confidence),83,2050,0.341,55992.45,50948.39,2452.67,2591.43,1831.01
VU04,Malampa,ssp126 (low confidence),83,2060,0.435,67315.03,61870.19,2740.54,2704.28,1886.03
VU04,Malampa,ssp126 (low confidence),83,2070,0.533,81376.99,75476.7,3063.79,2836.43,1959.68
VU04,Malampa,ssp126 (low confidence),83,2080,0.634,98309.32,91886.57,3434.94,2987.75,2013.19
VU04,Malampa,ssp126 (low confidence),83,2090,0.744,120710.93,113639.73,3886.94,3184.21,2077.69
VU04,Malampa,ssp126 (low confidence),83,2100,0.874,151482.42,143582.59,4456.32,3443.28,2147.66
VU04,Malampa,ssp126 (low confidence),83,2110,0.996,184545.83,175781.34,5052.01,3712.5,2195.49
VU04,Malampa,ssp126 (low confidence),83,2120,1.117,224823.69,215072.66,5737.0,4014.07,2249.1
VU04,Malampa,ssp126 (low confidence),83,2130,1.242,272933.05,261917.23,6545.75,4470.0,2306.8
VU04,Malampa,ssp126 (low confidence),83,2140,1.363,325462.75,313009.17,7418.67,5035.18,2345.22
VU04,Malampa,ssp126 (low confidence),83,2150,1.492,386052.02,371863.04,8473.36,5715.82,2383.69
VU04,Malampa,ssp126 (low confidence),95,2020,0.117,36160.5,31985.32,1842.56,2332.85,1747.15
VU04,Malampa,ssp126 (low confidence),95,2030,0.204,42119.5,37614.69,2065.33,2439.45,1779.75
VU04,Malampa,ssp126 (low confidence),95,2040,0.32,53642.33,48684.53,2390.07,2567.72,1819.87
VU04,Malampa,ssp126 (low confidence),95,2050,0.444,68528.6,63043.33,2769.29,2715.96,1892.67
VU04,Malampa,ssp126 (low confidence),95,2060,0.572,87638.68,81544.7,3202.18,2891.82,1976.86
VU04,Malampa,ssp126 (low confidence),95,2070,0.703,111006.1,104196.47,3707.32,3102.31,2057.78
VU04,Malampa,ssp126 (low confidence),95,2080,0.857,147458.39,139666.89,4382.19,3409.56,2137.77
VU04,Malampa,ssp126 (low confidence),95,2090,1.021,192585.2,183623.78,5188.97,3772.5,2199.8
VU04,Malampa,ssp126 (low confidence),95,2100,1.209,258974.53,248336.11,6314.37,4324.05,2290.55
VU04,Malampa,ssp126 (low confidence),95,2110,1.388,336575.25,323811.64,7605.95,5157.66,2351.4
VU04,Malampa,ssp126 (low confidence),95,2120,1.566,425610.7,410287.28,9170.05,6153.64,2406.58
VU04,Malampa,ssp126 (low confidence),95,2130,1.741,530461.13,512218.39,11028.61,7214.07,2534.65
VU04,Malampa,ssp126 (low confidence),95,2140,1.916,648188.92,626684.42,13211.64,8292.82,2636.57
VU04,Malampa,ssp126 (medium confidence),5,2030,0.028,30963.39,27117.8,1624.91,2220.41,1729.17
VU04,Malampa,ssp126 (medium confidence),5,2040,0.046,31977.49,28065.3,1668.8,2243.38,1732.39
VU04,Malampa,ssp126 (medium confidence),5,2050,0.089,34400.5,30329.14,1773.19,2297.85,1741.35
VU04,Malampa,ssp126 (medium confidence),5,2060,0.12,36362.52,32175.36,1850.62,2336.44,1747.88
VU04,Malampa,ssp126 (medium confidence),5,2070,0.159,38980.42,34645.84,1949.95,2384.58,1760.19
VU04,Malampa,ssp126 (medium confidence),5,2080,0.179,40323.11,35912.84,2001.08,2409.23,1772.31
VU04,Malampa,ssp126 (medium confidence),5,2090,0.202,41926.22,37428.83,2059.84,2437.26,1779.75
VU04,Malampa,ssp126 (medium confidence),5,2100,0.198,41598.7,37116.48,2049.46,2432.65,1778.95
VU04,Malampa,ssp126 (medium confidence),5,2110,0.221,43763.62,39193.37,2112.44,2458.17,1782.69
VU04,Malampa,ssp126 (medium confidence),5,2120,0.238,45407.6,40771.67,2159.27,2476.54,1790.42
VU04,Malampa,ssp126 (medium confidence),5,2130,0.252,46761.91,42071.56,2197.99,2492.38,1794.93
VU04,Malampa,ssp126 (medium confidence),5,2140,0.265,48019.18,43278.75,2233.84,2506.49,1798.77
VU04,Malampa,ssp126 (medium confidence),5,2150,0.278,49276.67,44486.04,2270.09,2520.92,1804.51
VU04,Malampa,ssp126 (medium confidence),17,2020,0.021,30568.68,26749.26,1607.8,2211.56,1727.53
VU04,Malampa,ssp126 (medium confidence),17,2030,0.055,32484.62,28539.36,1690.64,2254.63,1734.0
VU04,Malampa,ssp126 (medium confidence),17,2040,0.082,34006.09,29960.61,1756.39,2289.13,1739.86
VU04,Malampa,ssp126 (medium confidence),17,2050,0.129,36966.81,32745.41,1873.81,2347.61,1750.39
VU04,Malampa,ssp126 (medium confidence),17,2060,0.163,39249.02,34899.29,1960.04,2389.44,1761.51
VU04,Malampa,ssp126 (medium confidence),17,2070,0.209,42602.53,38078.99,2078.66,2445.04,1779.75
VU04,Malampa,ssp126 (medium confidence),17,2080,0.239,45504.38,40864.61,2161.95,2477.81,1790.72
VU04,Malampa,ssp126 (medium confidence),17,2090,0.272,48696.3,43928.71,2253.3,2514.27,1801.13
VU04,Malampa,ssp126 (medium confidence),17,2100,0.292,50630.76,45785.88,2308.59,2536.24,1808.99
VU04,Malampa,ssp126 (medium confidence),17,2110,0.322,53866.02,48900.26,2395.8,2569.99,1821.24
VU04,Malampa,ssp126 (medium confidence),17,2120,0.351,57111.89,52026.27,2482.69,2602.65,1836.51
VU04,Malampa,ssp126 (medium confidence),17,2130,0.376,59909.7,54721.19,2557.17,2631.0,1848.74
VU04,Malampa,ssp126 (medium confidence),17,2140,0.401,62730.24,57438.67,2631.99,2659.65,1861.4
VU04,Malampa,ssp126 (medium confidence),17,2150,0.425,65966.46,60566.78,2708.61,2691.03,1876.73
VU04,Malampa,ssp126 (medium confidence),50,2020,0.051,32259.26,28328.59,1680.85,2249.74,1733.2
VU04,Malampa,ssp126 (medium confidence),50,2030,0.096,34794.89,30697.72,1790.25,2306.66,1743.67
VU04,Malampa,ssp126 (medium confidence),50,2040,0.136,37436.54,33189.0,1891.56,2356.32,1753.77
VU04,Malampa,ssp126 (medium confidence),50,2050,0.192,41196.08,36736.37,2034.34,2425.15,1776.92
VU04,Malampa,ssp126 (medium confidence),50,2060,0.238,45407.6,40771.67,2159.27,2476.54,1790.42
VU04,Malampa,ssp126 (medium confidence),50,2070,0.297,51114.23,46250.2,2322.51,2541.55,1810.51
VU04,Malampa,ssp126 (medium confidence),50,2080,0.347,56664.14,51595.19,2470.61,2598.33,1833.97
VU04,Malampa,ssp126 (medium confidence),50,2090,0.398,62371.83,57092.74,2622.88,2655.99,1860.45
VU04,Malampa,ssp126 (medium confidence),50,2100,0.46,70686.1,65128.57,2820.5,2737.04,1911.16
VU04,Malampa,ssp126 (medium confidence),50,2110,0.531,81055.68,75165.4,3056.91,2833.71,1959.09
VU04,Malampa,ssp126 (medium confidence),50,2120,0.584,89565.29,83411.66,3244.59,2909.13,1982.86
VU04,Malampa,ssp126 (medium confidence),50,2130,0.636,98672.47,92238.67,3442.81,2991.04,2014.37
VU04,Malampa,ssp126 (medium confidence),50,2140,0.686,107754.13,101040.97,3639.86,3073.38,2048.36
VU04,Malampa,ssp126 (medium confidence),50,2150,0.734,118343.73,111336.69,3842.93,3164.37,2073.06
VU04,Malampa,ssp126 (medium confidence),83,2020,0.084,34118.77,30066.06,1761.19,2291.57,1740.41
VU04,Malampa,ssp126 (medium confidence),83,2030,0.143,37906.55,33632.28,1909.36,2364.72,1755.68
VU04,Malampa,ssp126 (medium confidence),83,2040,0.202,41926.22,37428.83,2059.84,2437.26,1779.75
VU04,Malampa,ssp126 (medium confidence),83,2050,0.274,48889.95,44114.58,2258.93,2516.46,1801.67
VU04,Malampa,ssp126 (medium confidence),83,2060,0.34,55880.77,50840.64,2449.66,2590.47,1830.57
VU04,Malampa,ssp126 (medium confidence),83,2070,0.422,65561.96,60175.91,2698.84,2687.22,1874.81
VU04,Malampa,ssp126 (medium confidence),83,2080,0.504,76721.2,70964.45,2961.34,2795.12,1947.04
VU04,Malampa,ssp126 (medium confidence),83,2090,0.585,89725.81,83567.41,3248.13,2910.55,1983.31
VU04,Malampa,ssp126 (medium confidence),83,2100,0.684,107390.76,100688.82,3631.99,3070.1,2047.17
VU04,Malampa,ssp126 (medium confidence),83,2110,0.804,134913.56,127459.49,4150.02,3303.81,2110.78
VU04,Malampa,ssp126 (medium confidence),83,2120,0.892,155743.01,147728.39,4535.23,3479.35,2156.69
VU04,Malampa,ssp126 (medium confidence),83,2130,0.977,179219.57,170594.06,4956.17,3669.41,2185.25
VU04,Malampa,ssp126 (medium confidence),83,2140,1.061,205765.26,196481.89,5413.87,3869.44,2225.47
VU04,Malampa,ssp126 (medium confidence),83,2150,1.144,234699.93,224688.52,5906.12,4104.99,2261.45
VU04,Malampa,ssp126 (medium confidence),95,2020,0.109,35623.41,31478.36,1822.21,2322.85,1744.48
VU04,Malampa,ssp126 (medium confidence),95,2030,0.18,40390.33,35976.27,2003.6,2410.47,1772.65
VU04,Malampa,ssp126 (medium confidence),95,2040,0.257,47245.44,42535.92,2211.85,2497.74,1796.51
VU04,Malampa,ssp126 (medium confidence),95,2050,0.344,56328.32,51271.79,2461.73,2594.79,1832.6
VU04,Malampa,ssp126 (medium confidence),95,2060,0.431,66775.75,61348.84,2727.71,2698.9,1882.54
VU04,Malampa,ssp126 (medium confidence),95,2070,0.538,82180.07,76254.63,3081.74,2843.49,1961.87
VU04,Malampa,ssp126 (medium confidence),95,2080,0.642,99762.32,93294.88,3466.49,3000.94,2017.99
VU04,Malampa,ssp126 (medium confidence),95,2090,0.749,121894.44,114791.55,3908.77,3194.15,2080.24
VU04,Malampa,ssp126 (medium confidence),95,2100,0.88,152902.43,144964.36,4482.79,3455.29,2150.58
VU04,Malampa,ssp126 (medium confidence),95,2110,1.01,188959.49,180088.06,5125.94,3745.77,2198.4
VU04,Malampa,ssp126 (medium confidence),95,2120,1.123,227016.68,217209.67,5775.49,4031.56,2251.13
VU04,Malampa,ssp126 (medium confidence),95,2130,1.232,268703.98,257801.96,6476.29,4425.73,2298.67
VU04,Malampa,ssp126 (medium confidence),95,2140,1.341,315683.78,303503.06,7253.55,4927.18,2339.7
VU04,Malampa,ssp126 (medium confidence),95,2150,1.451,366378.74,352759.39,8126.06,5493.31,2369.4
VU04,Malampa,ssp245 (medium confidence),5,2030,0.016,30286.91,26485.98,1595.44,2205.2,1725.21
VU04,Malampa,ssp245 (medium confidence),5,2040,0.052,32315.62,28381.22,1683.39,2250.94,1733.34
VU04,Malampa,ssp245 (medium confidence),5,2050,0.108,35556.59,31415.26,1819.59,2321.68,1744.48
VU04,Malampa,ssp245 (medium confidence),5,2060,0.146,38107.76,33822.32,1916.79,2368.65,1756.54
VU04,Malampa,ssp245 (medium confidence),5,2070,0.182,40524.6,36102.95,2008.77,2412.87,1773.44
VU04,Malampa,ssp245 (medium confidence),5,2080,0.228,44440.53,39843.27,2131.57,2465.68,1786.64
VU04,Malampa,ssp245 (medium confidence),5,2090,0.265,48019.18,43278.75,2233.84,2506.49,1798.77
VU04,Malampa,ssp245 (medium confidence),5,2100,0.255,47052.08,42350.34,2206.21,2495.54,1795.78
VU04,Malampa,ssp245 (medium confidence),5,2110,0.272,48696.3,43928.71,2253.3,2514.27,1801.13
VU04,Malampa,ssp245 (medium confidence),5,2120,0.307,52186.85,47283.28,2350.72,2552.94,1811.5
VU04,Malampa,ssp245 (medium confidence),5,2130,0.339,55768.77,50732.68,2446.93,2589.16,1830.08
VU04,Malampa,ssp245 (medium confidence),5,2140,0.37,59238.08,54074.41,2539.22,2624.33,1845.74
VU04,Malampa,ssp245 (medium confidence),5,2150,0.399,62483.62,57200.75,2625.86,2657.25,1860.98
VU04,Malampa,ssp245 (medium confidence),17,2020,0.011,30005.1,26222.9,1583.29,2198.92,1724.56
VU04,Malampa,ssp245 (medium confidence),17,2030,0.048,32090.21,28170.82,1673.56,2245.83,1732.85
VU04,Malampa,ssp245 (medium confidence),17,2040,0.088,34344.13,30276.55,1770.97,2296.65,1741.22
VU04,Malampa,ssp245 (medium confidence),17,2050,0.146,38107.76,33822.32,1916.79,2368.65,1756.54
VU04,Malampa,ssp245 (medium confidence),17,2060,0.19,41061.74,36609.85,2029.15,2422.72,1776.07
VU04,Malampa,ssp245 (medium confidence),17,2070,0.239,45504.38,40864.61,2161.95,2477.81,1790.72
VU04,Malampa,ssp245 (medium confidence),17,2080,0.296,51017.44,46157.29,2319.57,2540.64,1810.26
VU04,Malampa,ssp245 (medium confidence),17,2090,0.349,56887.94,51810.9,2476.66,2600.65,1835.34
VU04,Malampa,ssp245 (medium confidence),17,2100,0.369,59126.28,53966.7,2536.24,2623.13,1845.31
VU04,Malampa,ssp245 (medium confidence),17,2110,0.395,62036.08,56769.32,2614.05,2652.67,1858.82
VU04,Malampa,ssp245 (medium confidence),17,2120,0.441,68124.01,62652.22,2759.59,2712.17,1890.65
VU04,Malampa,ssp245 (medium confidence),17,2130,0.486,74192.06,68517.38,2903.49,2771.14,1934.84
VU04,Malampa,ssp245 (medium confidence),17,2140,0.531,81055.68,75165.4,3056.91,2833.71,1959.09
VU04,Malampa,ssp245 (medium confidence),17,2150,0.573,87799.39,81700.28,3205.71,2893.48,1977.3
VU04,Malampa,ssp245 (medium confidence),50,2020,0.049,32146.59,28223.46,1676.11,2247.03,1732.99
VU04,Malampa,ssp245 (medium confidence),50,2030,0.094,34682.19,30592.46,1785.49,2304.22,1743.39
VU04,Malampa,ssp245 (medium confidence),50,2040,0.143,37906.55,33632.28,1909.36,2364.72,1755.68
VU04,Malampa,ssp245 (medium confidence),50,2050,0.209,42602.53,38078.99,2078.66,2445.04,1779.75
VU04,Malampa,ssp245 (medium confidence),50,2060,0.266,48115.97,43371.67,2236.54,2507.68,1799.3
VU04,Malampa,ssp245 (medium confidence),50,2070,0.338,55656.96,50625.0,2443.91,2588.12,1829.63
VU04,Malampa,ssp245 (medium confidence),50,2080,0.418,65022.38,59654.52,2685.76,2681.84,1871.72
VU04,Malampa,ssp245 (medium confidence),50,2090,0.494,75270.95,69560.08,2929.19,2781.67,1941.49
VU04,Malampa,ssp245 (medium confidence),50,2100,0.562,86033.31,79988.62,3166.82,2877.81,1972.62
VU04,Malampa,ssp245 (medium confidence),50,2110,0.643,99943.86,93471.04,3470.46,3002.72,2018.36
VU04,Malampa,ssp245 (medium confidence),50,2120,0.72,115028.29,108112.05,3780.36,3136.14,2064.71
VU04,Malampa,ssp245 (medium confidence),50,2130,0.796,133019.82,125616.92,4115.24,3287.91,2106.59
VU04,Malampa,ssp245 (medium confidence),50,2140,0.872,151008.93,143121.75,4447.79,3439.35,2145.9
VU04,Malampa,ssp245 (medium confidence),50,2150,0.946,170529.07,162130.16,4800.68,3598.3,2173.49
VU04,Malampa,ssp245 (medium confidence),83,2020,0.089,34400.5,30329.14,1773.19,2297.85,1741.35
VU04,Malampa,ssp245 (medium confidence),83,2030,0.145,38040.64,33758.99,1914.43,2367.15,1756.21
VU04,Malampa,ssp245 (medium confidence),83,2040,0.209,42602.53,38078.99,2078.66,2445.04,1779.75
VU04,Malampa,ssp245 (medium confidence),83,2050,0.292,50630.76,45785.88,2308.59,2536.24,1808.99
VU04,Malampa,ssp245 (medium confidence),83,2060,0.372,59462.1,54290.11,2545.31,2626.68,1846.68
VU04,Malampa,ssp245 (medium confidence),83,2070,0.478,73113.18,67474.65,2877.96,2760.64,1927.88
