Region_ID,Region,Scenario,Percentile,Year,SLR,Return_Period,Exceedance_Probability,Exposed_Buildings,Damaged_Buildings,Exposed_Residential_Buildings,Exposed_Nonresidential_Buildings,Building_Loss,Residential_Building_Loss,Nonresidential_Building_Loss,Exposed_Building_Value,Exposed_Population,Exposed_Households,Exposed_Road_km,Road_Loss,Exposed_Road_Value,Infrastructure_Loss,Exposed_Infrastructure_Value,Exposed_Infrastructure,Crop_Loss,Total_Crop_Value,Exposed_Evacuation_Centres,Exposed_Health_Facilties,Exposed_Schools,Total_Exposed_Value,Total_Loss,Depth.range_<_0.5.Buildings,Depth.range_<_0.5.Population,Depth.range_0.5_1.0.Buildings,Depth.range_0.5_1.0.Population,Depth.range_1.0_1.5.Buildings,Depth.range_1.0_1.5.Population,Depth.range_1.5_2.0.Buildings,Depth.range_1.5_2.0.Population,Depth.range_2.0_+.Buildings,Depth.range_2.0_+.Population
1,Ailinglaplap,ssp245 (medium confidence),50,2020,0.06,1,0.6321,6,3,0,6,1346,0,1346,329990,1022,0,0.49,0,0,1824,11968,368,0,0,0,0,0,341958,3170,3,255,3,767,0,0,0,0,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2020,0.06,5,0.1813,44,18,0,44,80942,0,80942,2397183,1129,0,1.36,214,2933,4531,17870,587,0,0,0,0,2,2417986,85688,26,15,7,51,7,258,1,471,3,334
1,Ailinglaplap,ssp245 (medium confidence),50,2020,0.06,10,0.0952,49,25,0,49,92691,0,92691,2495767,1129,0,1.49,292,3209,4717,18635,614,0,0,0,0,2,2517611,97700,31,15,7,44,6,228,2,474,3,368
1,Ailinglaplap,ssp245 (medium confidence),50,2020,0.06,25,0.0392,52,30,0,52,110666,0,110666,2562811,1143,0,1.66,383,3698,4995,21373,717,0,0,0,0,2,2587882,116044,31,21,6,22,8,127,4,533,3,440
1,Ailinglaplap,ssp245 (medium confidence),50,2020,0.06,50,0.0198,52,31,0,52,127169,0,127169,2562811,1150,0,1.72,447,4187,5271,21800,734,0,0,0,0,2,2588798,132887,27,28,10,22,7,92,5,512,3,496
1,Ailinglaplap,ssp245 (medium confidence),50,2020,0.06,100,0.01,53,39,0,53,146510,0,146510,2786964,1157,0,1.88,517,5653,5675,21800,734,0,0,0,0,2,2814417,152702,24,35,12,15,8,44,6,488,3,575
1,Ailinglaplap,ssp245 (medium confidence),50,2020,0.06,250,0.004,54,45,0,54,172872,0,172872,2886046,1157,0,2.03,624,6142,6215,21800,734,0,0,0,0,2,2913988,179712,23,28,13,22,8,44,6,287,4,776
1,Ailinglaplap,ssp245 (medium confidence),50,2030,0.111,1,0.6321,7,3,0,7,1803,0,1803,362642,1022,0,0.56,0,0,1915,12008,370,0,0,0,0,0,374650,3718,4,255,3,767,0,0,0,0,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2030,0.111,5,0.1813,46,26,0,46,87937,0,87937,2455094,1129,0,1.41,257,3209,4631,17978,590,0,0,0,0,2,2476281,92825,28,15,7,51,7,258,1,444,3,361
1,Ailinglaplap,ssp245 (medium confidence),50,2030,0.111,10,0.0952,50,30,0,50,101416,0,101416,2515971,1129,0,1.53,338,3698,4819,18873,623,0,0,0,0,2,2538542,106574,32,15,7,44,5,132,3,563,3,375
1,Ailinglaplap,ssp245 (medium confidence),50,2030,0.111,25,0.0392,52,36,0,52,121585,0,121585,2562811,1143,0,1.7,437,4187,5143,21571,725,0,0,0,0,2,2588569,127165,27,21,10,22,7,92,5,547,3,461
1,Ailinglaplap,ssp245 (medium confidence),50,2030,0.111,50,0.0198,52,40,0,52,139862,0,139862,2562811,1150,0,1.75,502,4187,5442,21800,734,0,0,0,0,2,2588798,145806,23,28,12,15,8,44,6,521,3,542
1,Ailinglaplap,ssp245 (medium confidence),50,2030,0.111,100,0.01,54,45,0,54,160124,0,160124,2886046,1157,0,1.92,582,6142,5860,21800,734,0,0,0,0,2,2913988,166566,24,35,12,15,8,44,6,345,4,718
1,Ailinglaplap,ssp245 (medium confidence),50,2030,0.111,250,0.004,55,50,0,55,189174,0,189174,2910601,1164,0,2.06,703,6142,6375,21800,734,0,0,0,0,2,2938543,196251,20,35,17,15,7,51,6,228,5,835
1,Ailinglaplap,ssp245 (medium confidence),50,2040,0.168,1,0.6321,7,3,0,7,2315,0,2315,362642,1057,0,0.61,0,0,2016,12077,372,0,0,0,0,0,374719,4332,4,262,3,795,0,0,0,0,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2040,0.168,5,0.1813,50,26,0,50,97519,0,97519,2515971,1129,0,1.52,310,3698,4733,18671,615,0,0,0,0,2,2538340,102562,32,15,7,44,6,228,2,474,3,368
1,Ailinglaplap,ssp245 (medium confidence),50,2040,0.168,10,0.0952,52,30,0,52,113257,0,113257,2562811,1143,0,1.67,397,4187,4978,21203,710,0,0,0,0,2,2588201,118632,31,21,6,22,8,127,4,547,3,426
1,Ailinglaplap,ssp245 (medium confidence),50,2040,0.168,25,0.0392,52,36,0,52,136252,0,136252,2562811,1150,0,1.81,500,4187,5340,21800,734,0,0,0,0,2,2588798,142093,23,28,13,15,8,71,5,512,3,524
1,Ailinglaplap,ssp245 (medium confidence),50,2040,0.168,50,0.0198,54,40,0,54,155220,0,155220,2886046,1157,0,1.94,582,6142,5656,21800,734,0,0,0,0,2,2913988,161458,24,35,12,15,8,44,6,404,4,659
1,Ailinglaplap,ssp245 (medium confidence),50,2040,0.168,100,0.01,55,45,0,55,176438,0,176438,2910601,1164,0,2.04,676,6631,6056,21800,734,0,0,0,0,2,2939032,183169,23,35,14,15,8,51,6,265,4,798
1,Ailinglaplap,ssp245 (medium confidence),50,2040,0.168,250,0.004,55,50,0,55,209839,0,209839,2910601,1186,0,2.16,798,6631,6523,21800,734,0,0,0,0,2,2939032,217160,13,57,24,7,5,59,7,228,6,835
1,Ailinglaplap,ssp245 (medium confidence),50,2050,0.244,1,0.6321,10,3,0,10,2998,0,2998,745570,1064,0,0.73,0,0,2159,12595,390,0,0,0,0,0,758165,5157,7,191,3,709,0,164,0,0,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2050,0.244,5,0.1813,52,30,0,52,112800,0,112800,2562811,1143,0,1.69,385,4187,4912,21150,707,0,0,0,0,2,2588148,118097,31,21,7,22,7,155,4,533,3,412
1,Ailinglaplap,ssp245 (medium confidence),50,2050,0.244,10,0.0952,52,37,0,52,131119,0,131119,2562811,1143,0,1.79,479,4187,5212,21790,732,0,0,0,0,2,2588788,136810,25,21,12,15,7,71,5,553,3,483
1,Ailinglaplap,ssp245 (medium confidence),50,2050,0.244,25,0.0392,54,44,0,54,156702,0,156702,2886046,1164,0,1.96,606,6142,5610,21800,734,0,0,0,0,2,2913988,162917,23,42,13,15,8,44,6,362,4,701
1,Ailinglaplap,ssp245 (medium confidence),50,2050,0.244,50,0.0198,55,47,0,55,176584,0,176584,2910601,1164,0,2.11,699,6631,5924,21800,734,0,0,0,0,2,2939032,183207,19,35,18,15,8,51,6,258,4,805
1,Ailinglaplap,ssp245 (medium confidence),50,2050,0.244,100,0.01,55,52,0,55,200594,0,200594,2910601,1186,0,2.17,802,7120,6291,21800,734,0,0,0,0,2,2939521,207686,14,57,23,15,7,51,6,249,5,814
1,Ailinglaplap,ssp245 (medium confidence),50,2050,0.244,250,0.004,56,53,0,56,238343,0,238343,2919874,1186,0,2.29,931,7608,6698,21800,734,0,0,0,0,2,2949282,245971,9,57,28,7,6,43,5,230,8,849
1,Ailinglaplap,ssp245 (medium confidence),50,2060,0.313,1,0.6321,12,4,0,12,3656,0,3656,810269,1064,0,0.77,0,0,2295,12839,399,0,0,0,0,1,823108,5950,9,191,3,382,0,491,0,0,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2060,0.313,5,0.1813,52,40,0,52,128718,0,128718,2562811,1143,0,1.7,457,4187,5109,21571,725,0,0,0,0,2,2588569,134283,25,21,12,22,7,64,5,553,3,483
1,Ailinglaplap,ssp245 (medium confidence),50,2060,0.313,10,0.0952,52,44,0,52,149043,0,149043,2562811,1150,0,1.89,565,6142,5443,21800,734,0,0,0,0,2,2590753,155051,22,28,12,15,9,44,5,469,4,594
1,Ailinglaplap,ssp245 (medium confidence),50,2060,0.313,25,0.0392,55,50,0,55,176063,0,176063,2910601,1164,0,2.1,716,6631,5857,21800,734,0,0,0,0,2,2939032,182636,18,35,19,15,8,51,6,258,4,805
1,Ailinglaplap,ssp245 (medium confidence),50,2060,0.313,50,0.0198,55,52,0,55,197243,0,197243,2910601,1164,0,2.15,813,6631,6153,21800,734,0,0,0,0,2,2939032,204209,13,35,24,15,7,51,6,249,5,814
1,Ailinglaplap,ssp245 (medium confidence),50,2060,0.313,100,0.01,55,52,0,55,224612,0,224612,2910601,1186,0,2.23,920,7608,6483,21800,734,0,0,0,0,2,2940009,232015,9,57,28,15,7,44,5,228,6,842
1,Ailinglaplap,ssp245 (medium confidence),50,2060,0.313,250,0.004,56,54,0,56,265125,0,265125,2919874,1186,0,2.34,1060,8586,6835,21800,734,0,0,0,0,2,2950260,273019,5,57,31,7,6,36,6,215,8,871
1,Ailinglaplap,ssp245 (medium confidence),50,2070,0.398,1,0.6321,12,4,0,12,4668,0,4668,810269,1064,0,0.82,0,0,2469,13268,413,0,0,0,0,1,823537,7137,9,99,3,409,0,556,0,0,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2070,0.398,5,0.1813,52,40,0,52,150403,0,150403,2562811,1143,0,1.86,558,5653,5390,21800,734,0,0,0,0,2,2590264,156351,22,21,12,15,10,44,4,493,4,570
1,Ailinglaplap,ssp245 (medium confidence),50,2070,0.398,10,0.0952,54,44,0,54,172911,0,172911,2886046,1164,0,1.97,700,6142,5753,21800,734,0,0,0,0,2,2913988,179364,17,35,19,15,8,51,6,290,4,773
1,Ailinglaplap,ssp245 (medium confidence),50,2070,0.398,25,0.0392,55,50,0,55,201009,0,201009,2910601,1164,0,2.15,860,7120,6153,21800,734,0,0,0,0,2,2939521,208022,12,35,25,15,7,51,7,258,4,805
1,Ailinglaplap,ssp245 (medium confidence),50,2070,0.398,50,0.0198,55,52,0,55,226286,0,226286,2910601,1186,0,2.23,959,7608,6417,21800,734,0,0,0,0,2,2940009,233661,8,57,29,15,7,44,5,221,6,849
1,Ailinglaplap,ssp245 (medium confidence),50,2070,0.398,100,0.01,56,52,0,56,256848,0,256848,2919874,1186,0,2.32,1082,8586,6705,21800,734,0,0,0,0,2,2950260,264634,4,57,33,7,6,22,6,194,7,906
1,Ailinglaplap,ssp245 (medium confidence),50,2070,0.398,250,0.004,57,54,0,57,299579,0,299579,2934020,1210,0,2.46,1249,9564,6977,21800,734,0,0,0,0,3,2965384,307805,4,53,30,35,7,22,7,92,9,1008
1,Ailinglaplap,ssp245 (medium confidence),50,2080,0.488,1,0.6321,13,7,0,13,6197,0,6197,834352,1087,0,0.85,0,0,2647,13439,423,0,0,0,0,1,847791,8844,9,74,3,359,1,654,0,0,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2080,0.488,5,0.1813,55,45,0,55,175681,0,175681,2910601,1164,0,2.01,705,6631,5721,21800,734,0,0,0,0,2,2939032,182108,18,35,19,15,8,51,6,324,4,739
1,Ailinglaplap,ssp245 (medium confidence),50,2080,0.488,10,0.0952,55,50,0,55,199115,0,199115,2910601,1186,0,2.15,853,7120,6064,21800,734,0,0,0,0,2,2939521,206033,12,57,25,15,7,51,7,258,4,805
1,Ailinglaplap,ssp245 (medium confidence),50,2080,0.488,25,0.0392,55,52,0,55,232560,0,232560,2910601,1186,0,2.26,1025,8097,6411,21800,734,0,0,0,0,2,2940498,239995,6,57,31,15,7,44,6,207,5,863
1,Ailinglaplap,ssp245 (medium confidence),50,2080,0.488,50,0.0198,55,52,0,55,261093,0,261093,2910601,1186,0,2.36,1144,9075,6647,21800,734,0,0,0,0,2,2941476,268884,3,50,33,14,5,22,7,148,7,952
1,Ailinglaplap,ssp245 (medium confidence),50,2080,0.488,100,0.01,57,54,0,57,292455,0,292455,2934020,1210,0,2.45,1283,9564,6843,21800,734,0,0,0,0,3,2965384,300581,5,60,27,28,9,22,8,92,8,1008
1,Ailinglaplap,ssp245 (medium confidence),50,2080,0.488,250,0.004,59,55,0,59,336600,0,336600,3419278,1210,0,2.62,1466,10541,7207,21800,734,0,0,0,0,3,3451619,345273,5,53,26,35,11,15,8,44,9,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2090,0.578,1,0.6321,15,8,0,15,7918,0,7918,1243583,1114,0,0.96,18,978,2837,13563,428,0,0,0,0,1,1258123,10773,9,92,3,255,3,767,0,0,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2090,0.578,5,0.1813,55,50,0,55,201915,0,201915,2910601,1186,0,2.17,859,7120,6031,21800,734,0,0,0,0,2,2939521,208805,11,57,26,15,7,51,7,258,4,805
1,Ailinglaplap,ssp245 (medium confidence),50,2090,0.578,10,0.0952,55,52,0,55,229646,0,229646,2910601,1186,0,2.27,1018,8586,6341,21800,734,0,0,0,0,2,2940987,237005,6,57,31,15,7,44,6,228,5,842
1,Ailinglaplap,ssp245 (medium confidence),50,2090,0.578,25,0.0392,55,52,0,55,267083,0,267083,2910601,1186,0,2.42,1221,9564,6649,21800,734,0,0,0,0,3,2941965,274953,3,43,30,21,7,22,8,127,7,973
1,Ailinglaplap,ssp245 (medium confidence),50,2090,0.578,50,0.0198,57,54,0,57,296995,0,296995,2934020,1210,0,2.49,1350,10052,6809,21800,734,0,0,0,0,3,2965872,305154,5,60,24,28,12,15,8,71,8,1036
1,Ailinglaplap,ssp245 (medium confidence),50,2090,0.578,100,0.01,59,55,0,59,329657,0,329657,3419278,1210,0,2.62,1500,10541,7026,21800,734,0,0,0,0,3,3451619,338182,6,53,23,35,13,15,7,44,10,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2090,0.578,250,0.004,59,55,0,59,377710,0,377710,3419278,1210,0,2.77,1690,12008,7445,21800,734,0,0,0,0,3,3453086,386846,5,53,21,28,15,15,7,51,11,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2100,0.67,1,0.6321,22,11,0,22,10544,0,10544,1613889,1114,0,1.0,45,978,3044,13874,438,0,0,0,0,1,1628740,13633,15,78,4,241,3,795,0,0,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2100,0.67,5,0.1813,55,52,0,55,233227,0,233227,2910601,1186,0,2.27,1029,8586,6317,21800,734,0,0,0,0,2,2940987,240573,5,57,32,15,7,44,6,228,5,842
1,Ailinglaplap,ssp245 (medium confidence),50,2100,0.67,10,0.0952,55,52,0,55,264087,0,264087,2910601,1186,0,2.4,1215,9564,6593,21800,734,0,0,0,0,3,2941965,271895,3,43,30,21,7,22,8,127,7,973
1,Ailinglaplap,ssp245 (medium confidence),50,2100,0.67,25,0.0392,58,54,0,58,303988,0,303988,3033657,1210,0,2.53,1440,10541,6813,21800,734,0,0,0,0,3,3065998,312241,6,60,23,28,13,15,8,71,8,1036
1,Ailinglaplap,ssp245 (medium confidence),50,2100,0.67,50,0.0198,59,55,0,59,335310,0,335310,3419278,1210,0,2.65,1576,11519,6977,21800,734,0,0,0,0,3,3452597,343863,5,53,24,35,12,15,8,44,10,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2100,0.67,100,0.01,59,55,0,59,369636,0,369636,3419278,1210,0,2.77,1735,12008,7245,21800,734,0,0,0,0,3,3453086,378615,4,46,23,35,14,15,8,51,10,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2100,0.67,250,0.004,59,56,0,59,423993,0,423993,3419278,1210,0,2.89,1938,12497,7739,21800,734,0,0,0,0,3,3453575,433671,4,46,13,35,24,7,5,59,13,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2110,0.764,1,0.6321,34,13,0,34,13960,0,13960,1969661,1121,0,1.12,93,1955,3258,15353,484,0,0,0,0,1,1986970,17310,24,57,7,191,3,543,0,330,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2110,0.764,5,0.1813,58,55,0,58,269007,0,269007,3033657,1210,0,2.5,1237,10541,6548,21800,734,0,0,0,0,3,3065998,276792,6,67,29,21,9,22,7,141,7,959
1,Ailinglaplap,ssp245 (medium confidence),50,2110,0.764,10,0.0952,59,55,0,59,302299,0,302299,3419278,1210,0,2.68,1444,12008,6786,21800,734,0,0,0,0,3,3453086,310529,7,67,23,21,13,15,8,44,8,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2110,0.764,25,0.0392,59,55,0,59,344129,0,344129,3419278,1210,0,2.85,1684,12497,7004,21800,734,0,0,0,0,3,3453575,352817,5,53,22,28,14,15,8,51,10,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2110,0.764,50,0.0198,59,55,0,59,377964,0,377964,3419278,1210,0,2.96,1829,13474,7199,21800,734,0,0,0,0,3,3454552,386992,4,46,16,35,21,15,7,51,11,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2110,0.764,100,0.01,60,57,0,60,416600,0,416600,3494070,1243,0,3.09,1995,13963,7504,21800,734,0,0,0,0,3,3529833,426100,5,79,12,35,25,15,7,51,11,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2110,0.764,250,0.004,64,59,0,64,477196,0,477196,3589871,1254,0,3.27,2207,14452,7971,21800,734,0,0,0,0,3,3626123,487374,8,68,8,57,29,7,6,36,13,1086
1,Ailinglaplap,ssp245 (medium confidence),50,2120,0.854,1,0.6321,34,13,0,34,17438,0,17438,1969661,1121,0,1.15,149,2444,3461,15498,488,0,0,0,0,1,1987603,21048,22,57,9,129,3,402,0,533,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2120,0.854,5,0.1813,58,55,0,58,304337,0,304337,3033657,1210,0,2.55,1451,10541,6745,21800,734,0,0,0,0,3,3065998,312533,6,67,23,21,12,15,9,44,8,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2120,0.854,10,0.0952,59,55,0,59,339874,0,339874,3419278,1210,0,2.69,1671,12008,6945,21800,734,0,0,0,0,3,3453086,348490,5,60,22,28,14,15,8,44,10,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2120,0.854,25,0.0392,59,55,0,59,383487,0,383487,3419278,1210,0,2.86,1925,12497,7207,21800,734,0,0,0,0,3,3453575,392619,4,46,15,35,22,15,7,51,11,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2120,0.854,50,0.0198,60,55,0,60,420167,0,420167,3494070,1243,0,2.98,2080,13474,7432,21800,734,0,0,0,0,3,3529344,429679,5,57,10,57,27,15,7,51,11,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2120,0.854,100,0.01,60,57,0,60,464066,0,464066,3494070,1243,0,3.12,2252,13963,7765,21800,734,0,0,0,0,3,3529833,474083,5,57,6,57,30,7,6,36,13,1086
1,Ailinglaplap,ssp245 (medium confidence),50,2120,0.854,250,0.004,64,59,0,64,530269,0,530269,3589871,1254,0,3.31,2469,14941,8155,21800,734,0,0,0,0,3,3626612,540893,8,44,4,74,32,14,6,22,14,1100
1,Ailinglaplap,ssp245 (medium confidence),50,2130,0.942,1,0.6321,41,16,0,41,21913,0,21913,2270347,1121,0,1.21,216,2933,3660,16589,525,0,0,0,0,1,2289869,25789,29,50,8,58,3,414,1,599,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2130,0.942,5,0.1813,59,55,0,59,340560,0,340560,3419278,1210,0,2.7,1670,12008,6923,21800,734,0,0,0,0,3,3453086,349154,6,60,22,28,13,15,8,44,10,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2130,0.942,10,0.0952,59,55,0,59,377674,0,377674,3419278,1210,0,2.85,1902,12497,7129,21800,734,0,0,0,0,3,3453575,386705,4,46,15,35,22,15,7,51,11,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2130,0.942,25,0.0392,60,55,0,60,425742,0,425742,3494070,1243,0,3.03,2170,13963,7430,21800,734,0,0,0,0,3,3529833,435342,5,57,8,57,29,15,7,44,11,1070
1,Ailinglaplap,ssp245 (medium confidence),50,2130,0.942,50,0.0198,61,58,0,61,466797,0,466797,3508838,1243,0,3.16,2330,14452,7684,21800,734,0,0,0,0,3,3545090,476811,6,57,4,57,33,7,5,52,13,1070
1,Ailinglaplap,ssp245 (medium confidence),50,2130,0.942,100,0.01,62,59,0,62,513613,0,513613,3630519,1261,0,3.27,2508,14941,7987,21800,734,0,0,0,0,3,3667260,524108,6,75,4,50,31,14,7,22,14,1100
1,Ailinglaplap,ssp245 (medium confidence),50,2130,0.942,250,0.004,67,59,0,67,583430,0,583430,3838471,1261,0,3.46,2723,14941,8330,21800,734,0,0,0,0,4,3875212,594482,10,51,4,53,26,35,11,22,16,1100
1,Ailinglaplap,ssp245 (medium confidence),50,2140,1.03,1,0.6321,45,23,0,45,28408,0,28408,2313125,1129,0,1.25,297,3698,3852,16924,539,0,0,0,0,2,2333746,32557,32,15,8,101,3,294,2,719,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2140,1.03,5,0.1813,59,55,0,59,378944,0,378944,3419278,1210,0,2.86,1907,12497,7103,21800,734,0,0,0,0,3,3453575,387954,4,46,15,35,22,15,7,51,11,1063
1,Ailinglaplap,ssp245 (medium confidence),50,2140,1.03,10,0.0952,60,55,0,60,419170,0,419170,3494070,1243,0,3.01,2150,13963,7355,21800,734,0,0,0,0,3,3529833,428674,5,57,9,57,28,15,7,44,11,1070
1,Ailinglaplap,ssp245 (medium confidence),50,2140,1.03,25,0.0392,61,58,0,61,474476,0,474476,3508838,1254,0,3.17,2425,14452,7683,21800,734,0,0,0,0,3,3545090,484585,6,68,3,50,34,14,5,38,13,1084
1,Ailinglaplap,ssp245 (medium confidence),50,2140,1.03,50,0.0198,62,59,0,62,519674,0,519674,3630519,1261,0,3.31,2587,14941,7932,21800,734,0,0,0,0,4,3667260,530193,6,75,4,43,30,21,7,22,15,1100
1,Ailinglaplap,ssp245 (medium confidence),50,2140,1.03,100,0.01,67,59,0,67,567558,0,567558,3838471,1261,0,3.44,2764,14941,8167,21800,734,0,0,0,0,4,3875212,578488,10,51,4,60,25,28,12,15,16,1107
1,Ailinglaplap,ssp245 (medium confidence),50,2140,1.03,250,0.004,68,60,0,68,639290,0,639290,3921716,1277,0,3.59,2968,14941,8502,21800,734,0,0,0,0,4,3958457,650760,9,67,5,53,24,28,13,22,17,1107
1,Ailinglaplap,ssp245 (medium confidence),50,2150,1.116,1,0.6321,46,29,0,46,36589,0,36589,2341268,1129,0,1.29,381,4187,4022,17254,558,0,0,0,0,2,2362709,40992,30,15,9,92,4,255,3,767,0,0
1,Ailinglaplap,ssp245 (medium confidence),50,2150,1.116,5,0.1813,60,55,0,60,418676,0,418676,3494070,1243,0,2.94,2150,13474,7318,21800,734,0,0,0,0,3,3529344,428144,5,57,9,57,28,15,7,44,11,1070
1,Ailinglaplap,ssp245 (medium confidence),50,2150,1.116,10,0.0952,60,58,0,60,465569,0,465569,3494070,1243,0,3.11,2402,14452,7596,21800,734,0,0,0,0,3,3530322,475568,5,57,4,57,33,15,7,30,11,1084
1,Ailinglaplap,ssp245 (medium confidence),50,2150,1.116,25,0.0392,62,59,0,62,526715,0,526715,3630519,1261,0,3.28,2676,14941,7926,21800,734,0,0,0,0,4,3667260,537317,5,51,5,67,26,21,11,22,15,1100
1,Ailinglaplap,ssp245 (medium confidence),50,2150,1.116,50,0.0198,67,59,0,67,572703,0,572703,3838471,1261,0,3.43,2836,14941,8115,21800,734,0,0,0,0,4,3875212,583654,9,51,6,60,23,28,12,15,17,1107
1,Ailinglaplap,ssp245 (medium confidence),50,2150,1.116,100,0.01,67,60,0,67,622832,0,622832,3838471,1261,0,3.53,2999,14941,8340,21800,734,0,0,0,0,4,3875212,634171,8,51,5,53,24,35,12,15,18,1107
1,Ailinglaplap,ssp245 (medium confidence),50,2150,1.116,250,0.004,71,61,0,71,696643,0,696643,4657597,1293,0,3.73,3191,14941,8674,21800,734,0,0,0,0,4,4694338,708508,12,83,4,46,16,35,21,15,18,1114
1,Ailinglaplap,ssp585 (medium confidence),50,2020,0.064,1,0.6321,7,3,0,7,1381,0,1381,362642,1022,0,0.5,0,0,1832,11968,368,0,0,0,0,0,374610,3213,4,255,3,767,0,0,0,0,0,0
1,Ailinglaplap,ssp585 (medium confidence),50,2020,0.064,5,0.1813,44,18,0,44,81457,0,81457,2397183,1129,0,1.36,217,2933,4539,17870,587,0,0,0,0,2,2417986,86214,26,15,7,51,7,258,1,471,3,334
1,Ailinglaplap,ssp585 (medium confidence),50,2020,0.064,10,0.0952,49,25,0,49,93335,0,93335,2495767,1129,0,1.49,295,3209,4725,18635,614,0,0,0,0,2,2517611,98355,31,15,7,44,6,228,2,474,3,368
1,Ailinglaplap,ssp585 (medium confidence),50,2020,0.064,25,0.0392,52,30,0,52,111475,0,111475,2562811,1143,0,1.66,387,3698,5006,21373,717,0,0,0,0,2,2587882,116868,31,21,6,22,8,127,4,533,3,440
1,Ailinglaplap,ssp585 (medium confidence),50,2020,0.064,50,0.0198,52,31,0,52,128142,0,128142,2562811,1150,0,1.72,451,4187,5284,21800,734,0,0,0,0,2,2588798,133877,26,28,10,22,8,92,5,498,3,510
1,Ailinglaplap,ssp585 (medium confidence),50,2020,0.064,100,0.01,53,39,0,53,147557,0,147557,2786964,1157,0,1.88,522,5653,5690,21800,734,0,0,0,0,2,2814417,153768,23,35,13,15,7,44,7,454,3,609
1,Ailinglaplap,ssp585 (medium confidence),50,2020,0.064,250,0.004,54,45,0,54,174104,0,174104,2886046,1157,0,2.03,630,6142,6228,21800,734,0,0,0,0,2,2913988,180962,23,28,13,22,8,44,6,287,4,776
1,Ailinglaplap,ssp585 (medium confidence),50,2030,0.123,1,0.6321,7,3,0,7,1911,0,1911,362642,1036,0,0.61,0,0,1937,12041,371,0,0,0,0,0,374683,3847,4,269,3,767,0,0,0,0,0,0
1,Ailinglaplap,ssp585 (medium confidence),50,2030,0.123,5,0.1813,49,26,0,49,89955,0,89955,2495767,1129,0,1.46,267,3209,4652,18440,606,0,0,0,0,2,2517416,94874,31,15,7,44,6,258,2,444,3,368
1,Ailinglaplap,ssp585 (medium confidence),50,2030,0.123,10,0.0952,52,30,0,52,103909,0,103909,2562811,1136,0,1.63,350,3698,4853,20620,687,0,0,0,0,2,2587129,109112,34,22,7,30,5,146,3,542,3,396
1,Ailinglaplap,ssp585 (medium confidence),50,2030,0.123,25,0.0392,52,36,0,52,124673,0,124673,2562811,1150,0,1.71,450,4187,5185,21790,732,0,0,0,0,2,2588788,130307,26,28,11,22,7,64,5,567,3,469
1,Ailinglaplap,ssp585 (medium confidence),50,2030,0.123,50,0.0198,53,40,0,53,143095,0,143095,2786964,1150,0,1.89,521,5653,5487,21800,734,0,0,0,0,2,2814417,149103,23,28,13,15,8,44,6,505,3,558
1,Ailinglaplap,ssp585 (medium confidence),50,2030,0.123,100,0.01,54,45,0,54,163559,0,163559,2886046,1157,0,2.01,601,6142,5901,21800,734,0,0,0,0,2,2913988,170061,24,28,12,22,8,44,6,345,4,718
1,Ailinglaplap,ssp585 (medium confidence),50,2030,0.123,250,0.004,55,50,0,55,193524,0,193524,2910601,1164,0,2.13,724,6631,6406,21800,734,0,0,0,0,2,2939032,200654,15,35,22,15,7,51,6,228,5,835
1,Ailinglaplap,ssp585 (medium confidence),50,2040,0.191,1,0.6321,7,3,0,7,2522,0,2522,362642,1057,0,0.62,0,0,2057,12121,374,0,0,0,0,0,374763,4579,4,227,3,830,0,0,0,0,0,0
1,Ailinglaplap,ssp585 (medium confidence),50,2040,0.191,5,0.1813,50,26,0,50,101386,0,101386,2515971,1129,0,1.52,331,3698,4775,18696,616,0,0,0,0,2,2538365,106492,32,15,7,44,6,167,2,535,3,368
