Region_ID,Region,Scenario,Percentile,Year,SLR,Return_Period,Exceedance_Probability,Exposed_Buildings,Damaged_Buildings,Exposed_Residential_Buildings,Exposed_Nonresidential_Buildings,Building_Loss,Residential_Building_Loss,Nonresidential_Building_Loss,Exposed_Building_Value,Exposed_Population,Exposed_Households,Exposed_Road_km,Road_Loss,Exposed_Road_Value,Infrastructure_Loss,Exposed_Infrastructure_Value,Exposed_Infrastructure,Crop_Loss,Total_Crop_Value,Exposed_Evacuation_Centres,Exposed_Health_Facilties,Exposed_Schools,Total_Exposed_Value,Total_Loss,Depth.range_<_0.5.Buildings,Depth.range_<_0.5.Population,Depth.range_0.5_1.0.Buildings,Depth.range_0.5_1.0.Population,Depth.range_1.0_1.5.Buildings,Depth.range_1.0_1.5.Population,Depth.range_1.5_2.0.Buildings,Depth.range_1.5_2.0.Population,Depth.range_2.0_+.Buildings,Depth.range_2.0_+.Population
VUT.4_1,Shefa,ssp245 (medium confidence),50,2030,0.094,100,0.01,1210,957,701,509,11759533,7195588,4563945,210052019,4087,852,53.87,1444475,8705708,1907833,13426991,748,155697,230540,0,0,8,232415258,15267538,321,1378,377,1535,261,690,138,308,113,176
VUT.4_1,Shefa,ssp245 (medium confidence),50,2030,0.094,250,0.004,1289,1031,740,549,14147034,8677827,5469207,224564495,4560,952,60.57,1827573,10616358,2323031,15645970,825,170208,248252,0,0,8,251075075,18467845,314,1395,377,1651,288,875,173,354,137,286
VUT.4_1,Shefa,ssp245 (medium confidence),50,2040,0.143,1,0.6321,146,83,65,81,80939,46696,34243,33263373,148,31,3.93,30723,331203,47909,865462,90,3961,22140,0,0,0,34482178,163532,110,123,36,24,0,0,0,0,0,0
VUT.4_1,Shefa,ssp245 (medium confidence),50,2040,0.143,5,0.1813,973,718,571,402,5832713,3453399,2379313,167587861,2915,606,37.18,687524,5206434,1063838,6929449,483,113101,185810,0,0,7,179909554,7697176,364,1532,314,890,158,363,112,119,25,11
VUT.4_1,Shefa,ssp245 (medium confidence),50,2040,0.143,10,0.0952,1056,812,621,435,7378320,4452030,2926290,182572155,3272,680,42.27,848904,6103401,1255763,8112646,561,126139,198110,0,0,8,196986312,9609126,371,1465,326,1187,206,409,87,182,66,30
VUT.4_1,Shefa,ssp245 (medium confidence),50,2040,0.143,25,0.0392,1146,908,669,477,9483555,5796227,3687328,200148023,3675,766,48.65,1094051,7509376,1527836,10101929,638,141480,218240,0,0,8,217977568,12246923,344,1455,359,1413,255,452,91,272,97,83
VUT.4_1,Shefa,ssp245 (medium confidence),50,2040,0.143,50,0.0198,1212,956,702,510,11071037,6785832,4285205,210352892,4077,850,53.46,1300574,8588972,1771055,13170869,733,151650,232016,0,0,8,232344748,14294316,342,1533,381,1505,255,590,125,328,109,121
VUT.4_1,Shefa,ssp245 (medium confidence),50,2040,0.143,100,0.01,1265,1025,728,537,12821829,7878176,4943653,219914735,4432,924,58.08,1541895,9700929,2064858,14920505,793,162165,244808,0,0,8,244780977,16590747,336,1608,388,1530,265,761,156,323,120,211
VUT.4_1,Shefa,ssp245 (medium confidence),50,2040,0.143,250,0.004,1361,1100,784,577,15363797,9464024,5899773,233826887,4920,1027,64.85,1941901,11652438,2511379,17322550,878,176837,261494,0,0,8,263063370,19993913,362,1617,358,1626,315,960,182,393,144,324
VUT.4_1,Shefa,ssp245 (medium confidence),50,2050,0.209,1,0.6321,147,100,66,81,127577,71770,55807,33271225,156,33,4.03,36587,338498,65458,873205,91,5489,23124,0,0,0,34506052,235111,87,132,60,24,0,0,0,0,0,0
VUT.4_1,Shefa,ssp245 (medium confidence),50,2050,0.209,5,0.1813,992,798,584,408,6638392,3977375,2661017,169817104,2975,618,38.17,765575,5360157,1162813,7099059,501,121070,187286,0,0,7,182463606,8687849,343,1363,326,1012,175,427,95,162,53,11
VUT.4_1,Shefa,ssp245 (medium confidence),50,2050,0.209,10,0.0952,1072,878,632,440,8332034,5074164,3257870,185196791,3320,690,43.33,938887,6339352,1368935,8435981,572,134321,203972,0,0,8,200176096,10774178,332,1308,342,1320,229,441,82,192,87,59
VUT.4_1,Shefa,ssp245 (medium confidence),50,2050,0.209,25,0.0392,1171,958,685,486,10622823,6526555,4096268,203269479,3760,784,49.66,1202788,7712813,1667939,10459091,647,149700,221192,0,0,8,221662576,13643250,324,1318,366,1499,268,536,107,319,106,88
VUT.4_1,Shefa,ssp245 (medium confidence),50,2050,0.209,50,0.0198,1221,1023,708,513,12390533,7633760,4756773,211018271,4171,869,54.54,1422157,8830489,1956496,13531798,741,159947,235952,0,0,8,233616510,15929132,316,1458,375,1513,271,701,139,348,120,151
VUT.4_1,Shefa,ssp245 (medium confidence),50,2050,0.209,100,0.01,1280,1084,739,541,14302829,8832312,5470517,221882865,4519,942,58.94,1675981,9977272,2283890,15318738,808,170916,248210,0,0,8,247427085,18433616,319,1502,362,1564,296,863,164,344,139,245
VUT.4_1,Shefa,ssp245 (medium confidence),50,2050,0.209,250,0.004,1383,1163,796,587,17056413,10559968,6496445,236818855,4994,1043,66.03,2099097,11917891,2768453,17393613,880,185790,262970,0,0,8,266393330,22109752,345,1537,344,1591,341,1106,194,418,159,343
VUT.4_1,Shefa,ssp245 (medium confidence),50,2060,0.266,1,0.6321,162,100,72,90,175535,97213,78321,37477212,191,40,4.52,42298,404071,81289,873949,95,6934,26568,0,0,0,38781800,306055,91,163,71,29,0,0,0,0,0,0
VUT.4_1,Shefa,ssp245 (medium confidence),50,2060,0.266,5,0.1813,1049,798,618,431,7432855,4495331,2937524,179723938,3218,669,41.86,842002,5994654,1259210,8111757,557,128111,198110,0,0,8,194028459,9662178,357,1403,339,1189,199,424,83,178,71,24
VUT.4_1,Shefa,ssp245 (medium confidence),50,2060,0.266,10,0.0952,1121,878,658,463,9243398,5665293,3578105,194326747,3547,739,47.6,1029711,7266986,1481977,9691349,618,141381,214304,0,0,8,211499387,11896468,337,1346,346,1439,256,466,86,227,96,69
VUT.4_1,Shefa,ssp245 (medium confidence),50,2060,0.266,25,0.0392,1224,958,710,514,11749206,7252602,4496604,211202674,4112,857,53.92,1308598,8645189,1826780,13204514,726,156796,237428,0,0,8,233289805,15041381,338,1530,369,1503,276,640,124,333,117,107
VUT.4_1,Shefa,ssp245 (medium confidence),50,2060,0.266,50,0.0198,1293,1023,748,545,13672164,8464253,5207911,224399315,4452,929,58.11,1538811,9635864,2144728,15026718,787,167366,248702,0,0,8,249310598,17523070,350,1574,365,1520,291,830,157,353,130,175
VUT.4_1,Shefa,ssp245 (medium confidence),50,2060,0.266,100,0.01,1357,1084,785,572,15734775,9767358,5967417,232921893,4765,995,63.48,1806765,11155025,2503133,17012381,865,178547,259526,0,0,8,261348825,20223220,356,1615,347,1496,325,1032,183,338,146,283
VUT.4_1,Shefa,ssp245 (medium confidence),50,2060,0.266,250,0.004,1453,1163,835,618,18685927,11619944,7065983,255794077,5309,1109,70.56,2249804,13023755,3004110,18455404,929,193603,273302,0,0,12,287546538,24133444,378,1754,343,1505,347,1227,215,457,170,366
VUT.4_1,Shefa,ssp245 (medium confidence),50,2070,0.338,1,0.6321,181,113,85,96,244403,131533,112871,40733405,231,48,5.37,50004,482467,100555,892198,102,8902,31488,0,0,2,42139558,403865,92,182,89,49,0,0,0,0,0,0
VUT.4_1,Shefa,ssp245 (medium confidence),50,2070,0.338,5,0.1813,1101,871,646,455,8495643,5188705,3306938,190000380,3459,719,46.32,945650,6926368,1386078,9148219,599,137077,213812,0,0,8,206288779,10964448,354,1426,346,1352,232,444,78,187,91,49
VUT.4_1,Shefa,ssp245 (medium confidence),50,2070,0.338,10,0.0952,1187,935,695,492,10487678,6468493,4019185,204531856,3845,801,51.37,1150091,7960895,1634289,11079130,660,150241,228572,0,0,8,223800453,13422299,349,1424,366,1542,270,521,96,276,106,82
VUT.4_1,Shefa,ssp245 (medium confidence),50,2070,0.338,25,0.0392,1288,1028,749,539,13289114,8251400,5037714,223740802,4416,921,57.89,1448212,9566125,2041900,14438399,765,165921,249194,0,0,8,247994519,16945147,360,1640,360,1478,291,785,151,363,126,150
VUT.4_1,Shefa,ssp245 (medium confidence),50,2070,0.338,50,0.0198,1362,1096,786,576,15410124,9597445,5812679,234118682,4725,986,63.06,1693541,10874188,2400722,16686144,854,176890,259526,0,0,8,261938540,19681277,380,1655,343,1458,317,1019,179,354,143,238
VUT.4_1,Shefa,ssp245 (medium confidence),50,2070,0.338,100,0.01,1437,1153,822,615,17662998,11027887,6635110,247632643,5058,1057,68.69,1982155,12400417,2788376,18243869,907,188228,269366,0,0,9,278546295,22621756,386,1648,345,1532,338,1175,211,379,157,323
VUT.4_1,Shefa,ssp245 (medium confidence),50,2070,0.338,250,0.004,1539,1228,881,658,20889686,13051936,7837750,264398594,5657,1181,75.55,2447358,14199392,3299724,19285972,968,203750,282650,0,0,12,298166608,26840518,413,1932,339,1456,362,1371,229,496,196,402
VUT.4_1,Shefa,ssp245 (medium confidence),50,2080,0.418,1,0.6321,197,127,96,101,333119,173747,159372,44016353,295,61,6.0,59570,545144,121873,1005364,106,11307,36900,0,0,3,45603761,525868,93,233,104,63,0,0,0,0,0,0
VUT.4_1,Shefa,ssp245 (medium confidence),50,2080,0.418,5,0.1813,1142,926,673,469,9776748,6022387,3754361,196026358,3670,764,49.57,1072105,7510437,1540833,10101185,635,147060,222668,0,0,8,213860647,12536746,328,1375,361,1495,266,510,87,217,100,73
VUT.4_1,Shefa,ssp245 (medium confidence),50,2080,0.418,10,0.0952,1241,1001,725,516,12018621,7455687,4562934,214059597,4111,857,54.62,1294511,8626240,1834049,13528526,727,160132,241814,0,0,8,236456177,15307313,348,1494,363,1558,292,630,119,333,119,97
VUT.4_1,Shefa,ssp245 (medium confidence),50,2080,0.418,25,0.0392,1343,1096,780,563,15174713,9482897,5691815,230595919,4605,961,62.02,1616297,10535539,2312703,16087674,819,176297,257558,0,0,8,257476690,19280009,368,1602,348,1440,310,986,176,393,141,185
VUT.4_1,Shefa,ssp245 (medium confidence),50,2080,0.418,50,0.0198,1424,1163,818,606,17516645,10979024,6537621,244094910,4971,1038,67.34,1879927,11900482,2710658,17886357,893,187686,266414,0,0,9,274148163,22294918,385,1703,339,1433,336,1174,205,375,159,287
VUT.4_1,Shefa,ssp245 (medium confidence),50,2080,0.418,100,0.01,1498,1210,858,640,19992307,12549863,7442444,260090334,5318,1110,72.49,2192972,13372740,3116387,18762893,934,199162,275762,0,0,12,292501729,25500828,386,1737,345,1449,359,1304,229,453,179,375
VUT.4_1,Shefa,ssp245 (medium confidence),50,2080,0.418,250,0.004,1590,1292,915,675,23551840,14778403,8773437,269529029,5996,1251,79.77,2679980,15180069,3624243,19891685,998,215267,291998,0,0,12,304892781,30071330,415,2026,330,1383,374,1529,240,577,231,481
VUT.4_1,Shefa,ssp245 (medium confidence),50,2090,0.494,1,0.6321,217,127,110,107,430333,220115,210218,48365981,313,65,6.52,70202,600999,141835,1005739,109,13835,41328,0,0,4,50014047,656205,104,235,113,78,0,0,0,0,0,0
VUT.4_1,Shefa,ssp245 (medium confidence),50,2090,0.494,5,0.1813,1186,926,696,490,11129003,6894165,4234838,203358620,3812,794,51.66,1205517,7954637,1706948,10601614,649,156367,229556,0,0,8,222144427,14197835,320,1310,369,1579,284,560,99,277,114,86
VUT.4_1,Shefa,ssp245 (medium confidence),50,2090,0.494,10,0.0952,1271,1001,742,529,13655835,8519732,5136104,217688233,4312,899,57.15,1445033,9316048,2069103,13866131,745,169865,248702,0,0,8,241119113,17339836,335,1523,358,1496,293,804,157,359,128,130
VUT.4_1,Shefa,ssp245 (medium confidence),50,2090,0.494,25,0.0392,1389,1096,807,582,17156369,10785391,6370979,239303585,4783,998,64.29,1793002,11065522,2601433,16816120,857,186376,261002,0,0,9,267446229,21737180,360,1579,344,1424,330,1154,199,393,156,232
VUT.4_1,Shefa,ssp245 (medium confidence),50,2090,0.494,50,0.0198,1466,1163,842,624,19704667,12418555,7286112,249416720,5107,1066,69.67,2076953,12469629,3023940,18441027,914,198126,269858,0,0,11,280597234,25003685,380,1658,332,1405,354,1303,229,396,171,345
VUT.4_1,Shefa,ssp245 (medium confidence),50,2090,0.494,100,0.01,1541,1210,887,654,22427957,14134594,8293363,264270002,5548,1158,75.17,2409064,13918387,3430021,19213173,959,209990,280682,0,0,12,297682244,28477032,389,1761,331,1422,369,1446,247,493,205,426
VUT.4_1,Shefa,ssp245 (medium confidence),50,2090,0.494,250,0.004,1618,1292,931,687,26306534,16558710,9747825,274424183,6136,1281,82.58,2915813,15782124,3917818,20036282,1004,226081,298394,0,0,12,310540984,33366246,393,1908,319,1375,390,1604,254,705,262,543
VUT.4_1,Shefa,ssp245 (medium confidence),50,2100,0.562,1,0.6321,259,147,131,128,535267,274096,261172,55226730,414,86,7.65,81351,725178,162154,1448023,133,16331,53628,0,0,6,57453559,795103,136,313,120,101,3,0,0,0,0,0
VUT.4_1,Shefa,ssp245 (medium confidence),50,2100,0.562,5,0.1813,1253,990,733,520,12529841,7804704,4725138,214617460,4220,879,56.27,1335776,9007426,1904514,13638117,733,164930,246734,0,0,8,237509738,15935061,350,1531,359,1580,289,688,133,329,122,91
VUT.4_1,Shefa,ssp245 (medium confidence),50,2100,0.562,10,0.0952,1349,1071,786,563,15329241,9619578,5709662,229339105,4613,962,62.04,1594710,10465147,2308724,16086477,813,178695,256574,0,0,9,256147304,19411369,367,1665,347,1401,318,976,177,412,140,159
VUT.4_1,Shefa,ssp245 (medium confidence),50,2100,0.562,25,0.0392,1479,1168,851,628,19123464,12081686,7041778,250410344,5090,1062,69.82,1965185,12244325,2879734,18393114,911,195814,272318,0,0,11,281320101,24164198,407,1749,334,1356,347,1283,226,400,165,302
VUT.4_1,Shefa,ssp245 (medium confidence),50,2100,0.562,50,0.0198,1544,1219,892,652,21890446,13841574,8048872,263277572,5527,1153,75.56,2269219,13882610,3304272,19211915,953,207692,282158,0,0,13,296654255,27671630,404,1843,332,1415,363,1396,254,481,191,393
VUT.4_1,Shefa,ssp245 (medium confidence),50,2100,0.562,100,0.01,1615,1279,934,681,24836837,15690032,9146806,271927797,5952,1242,80.77,2616541,15206057,3700091,19963914,996,219613,294416,0,0,13,307392184,31373082,417,1942,327,1407,375,1520,258,623,238,461
VUT.4_1,Shefa,ssp245 (medium confidence),50,2100,0.562,250,0.004,1690,1381,973,717,29011256,18299035,10712221,283358283,6541,1366,88.44,3141910,17252823,4168797,20974614,1023,235367,317540,0,0,13,321903261,36557329,425,2066,303,1397,398,1613,266,855,298,611
VUT.4_1,Shefa,ssp245 (medium confidence),50,2110,0.643,1,0.6321,308,164,154,154,674225,346402,327822,61995170,494,103,9.31,96786,882820,188024,1538802,145,19668,65436,0,0,6,64482228,978702,170,357,102,113,36,24,0,0,0,0
VUT.4_1,Shefa,ssp245 (medium confidence),50,2110,0.643,5,0.1813,1334,1056,781,553,14363711,9002993,5360718,228260303,4516,941,61.28,1503663,10194638,2163289,15528574,793,175321,254606,0,0,9,254238121,18205984,380,1666,345,1466,314,890,158,363,137,130
VUT.4_1,Shefa,ssp245 (medium confidence),50,2110,0.643,10,0.0952,1437,1127,831,606,17480976,11036715,6444260,243962636,4944,1031,67.71,1785470,11581201,2614301,17710943,877,189526,266414,0,0,11,273521194,22070272,401,1753,351,1384,326,1187,206,409,153,212
VUT.4_1,Shefa,ssp245 (medium confidence),50,2110,0.643,25,0.0392,1551,1227,897,654,21641481,13732213,7909268,262700061,5476,1144,75.68,2184723,13702414,3213284,19012110,943,207149,285068,0,0,13,295699653,27246638,428,1915,321,1341,359,1413,255,452,188,354
VUT.4_1,Shefa,ssp245 (medium confidence),50,2110,0.643,50,0.0198,1625,1298,943,682,24688543,15655558,9032985,274172982,5873,1226,80.97,2511277,15145585,3631719,19963418,994,218962,298352,0,0,13,309580338,31050501,432,1944,323,1390,381,1500,255,590,234,450
VUT.4_1,Shefa,ssp245 (medium confidence),50,2110,0.643,100,0.01,1685,1364,971,714,27895160,17663132,10232028,283916482,6333,1322,86.74,2876262,16486214,4007904,20072084,1006,230712,312578,0,0,13,320787358,35010037,442,2043,315,1466,387,1530,266,761,275,533
VUT.4_1,Shefa,ssp245 (medium confidence),50,2110,0.643,250,0.004,1746,1460,1007,739,32414332,20484353,11929979,305445289,6830,1427,94.65,3422210,18589301,4460810,21118101,1035,246097,332750,0,0,13,345485441,40543449,417,2030,332,1498,356,1626,315,960,326,717
VUT.4_1,Shefa,ssp245 (medium confidence),50,2120,0.72,1,0.6321,381,222,196,185,823809,424989,398821,74923744,652,134,11.55,114491,1165769,215576,1749691,161,23469,78228,0,0,7,77917432,1177346,229,485,91,142,61,24,0,0,0,0
VUT.4_1,Shefa,ssp245 (medium confidence),50,2120,0.72,5,0.1813,1452,1190,842,610,16319862,10287838,6032025,243487999,4958,1034,68.77,1678284,11728065,2438592,17711439,879,185496,268382,0,0,12,273195886,20622234,447,1927,350,1376,327,1054,180,422,148,178
VUT.4_1,Shefa,ssp245 (medium confidence),50,2120,0.72,10,0.0952,1549,1277,898,651,19739934,12523539,7216396,256474288,5396,1127,75.14,1982161,13336728,2921681,18833708,935,200046,287036,0,0,12,288931759,24843823,468,2012,330,1327,344,1350,237,450,170,256
VUT.4_1,Shefa,ssp245 (medium confidence),50,2120,0.72,25,0.0392,1655,1394,954,701,24278146,15449560,8828586,279208432,5971,1246,83.15,2410248,15467390,3526168,20034481,996,217744,304706,0,0,13,315015008,30432305,471,2152,330,1336,368,1535,270,528,216,420
VUT.4_1,Shefa,ssp245 (medium confidence),50,2120,0.72,50,0.0198,1712,1470,992,720,27601196,17540011,10061184,286255682,6407,1336,88.48,2755454,16794865,3927454,20249614,1010,229379,319958,0,0,13,323620119,34513483,479,2137,313,1528,381,1484,271,759,268,499
VUT.4_1,Shefa,ssp245 (medium confidence),50,2120,0.72,100,0.01,1748,1543,1010,738,31059012,19704383,11354629,304722719,6787,1417,94.15,3135852,18236602,4283679,21117035,1030,240893,333734,0,0,13,344410089,38719435,449,2210,329,1532,355,1538,309,918,306,589
VUT.4_1,Shefa,ssp245 (medium confidence),50,2120,0.72,250,0.004,1807,1622,1045,762,35910750,22728368,13182381,311390321,7295,1526,102.8,3702699,20647029,4726865,21158459,1044,256276,349478,0,0,13,353545286,44596589,410,2231,352,1571,343,1597,344,1121,358,774
VUT.4_1,Shefa,ssp245 (medium confidence),50,2130,0.796,1,0.6321,434,222,232,202,992546,514748,477798,84513798,749,154,13.0,137892,1379226,247041,1978245,181,28223,88560,0,0,7,87959829,1405702,270,553,81,158,83,38,0,0,0,0
VUT.4_1,Shefa,ssp245 (medium confidence),50,2130,0.796,5,0.1813,1529,1190,889,640,18510897,11732858,6778040,252750183,5220,1089,73.54,1875401,12842251,2745869,18631306,925,196015,281624,0,0,12,284505364,23328182,472,1957,339,1370,339,1246,216,440,163,207
VUT.4_1,Shefa,ssp245 (medium confidence),50,2130,0.796,10,0.0952,1594,1277,921,673,22252530,14171285,8081245,267946829,5675,1185,79.99,2201571,14445280,3238232,19755871,979,210386,299294,0,0,13,302447273,27902720,467,2100,317,1279,358,1494,261,478,191,325
VUT.4_1,Shefa,ssp245 (medium confidence),50,2130,0.796,25,0.0392,1707,1394,989,718,27203745,17346043,9857702,284755829,6310,1316,87.81,2658707,16512896,3817350,20107014,1004,227598,317006,0,0,13,321692745,33907400,481,2140,319,1527,368,1509,286,650,253,485
VUT.4_1,Shefa,ssp245 (medium confidence),50,2130,0.796,50,0.0198,1746,1470,1007,739,30789585,19605974,11183611,304930739,6701,1398,93.17,3019104,17930204,4193324,20393000,1023,239206,331766,0,0,13,343585709,38241219,448,2201,341,1530,356,1543,303,868,298,560
VUT.4_1,Shefa,ssp245 (medium confidence),50,2130,0.796,100,0.01,1788,1543,1032,756,34519572,21938103,12581468,308713819,7096,1482,99.08,3412737,19576337,4537325,21153384,1036,250761,342590,0,0,13,349786130,42720395,421,2298,344,1535,349,1536,329,1070,345,658
VUT.4_1,Shefa,ssp245 (medium confidence),50,2130,0.796,250,0.004,1850,1622,1072,778,39734062,25186745,14547316,314993904,7645,1600,108.05,4007336,22089264,4972170,21338620,1060,266972,365180,0,0,13,358786969,48980540,390,2306,358,1717,349,1475,353,1291,400,857
VUT.4_1,Shefa,ssp245 (medium confidence),50,2140,0.872,1,0.6321,443,222,239,204,1161283,604507,556776,86084058,762,157,13.16,160944,1394627,278192,1988193,186,32971,89052,0,0,7,89555930,1633390,262,531,85,173,96,58,0,0,0,0
VUT.4_1,Shefa,ssp245 (medium confidence),50,2140,0.872,5,0.1813,1532,1190,890,642,20701933,13177878,7524054,253094263,5239,1093,74.13,2071119,13015757,3051505,18673717,929,206527,284084,0,0,12,285067821,26031084,433,1780,326,1297,350,1445,245,460,178,257
VUT.4_1,Shefa,ssp245 (medium confidence),50,2140,0.872,10,0.0952,1606,1277,929,677,24765126,15819032,8946093,268941922,5701,1190,80.6,2419320,14572398,3553045,19756119,980,220720,301262,0,0,13,303571701,30958211,419,1861,322,1337,372,1569,279,556,214,377
VUT.4_1,Shefa,ssp245 (medium confidence),50,2140,0.872,25,0.0392,1711,1394,992,719,30129345,19242526,10886819,285658038,6358,1326,88.4,2905696,16650423,4108730,20178077,1006,237447,318974,0,0,13,322805511,37381217,428,1953,336,1525,354,1476,301,873,292,532
VUT.4_1,Shefa,ssp245 (medium confidence),50,2140,0.872,50,0.0198,1754,1470,1011,743,33977974,21671937,12306037,305181805,6764,1411,93.78,3281225,18104879,4458941,20393000,1023,249028,334226,0,0,13,344013911,41967169,395,2044,351,1563,347,1471,322,1071,339,616
VUT.4_1,Shefa,ssp245 (medium confidence),50,2140,0.872,100,0.01,1791,1543,1035,756,37980132,24171823,13808308,308904670,7134,1490,99.72,3687727,19706627,4790885,21153384,1036,260626,344558,0,0,13,350109240,46719370,358,2081,365,1558,334,1497,348,1223,386,775
VUT.4_1,Shefa,ssp245 (medium confidence),50,2140,0.872,250,0.004,1856,1622,1076,780,43557373,27645122,15912251,315793145,7655,1602,108.67,4309995,22270614,5217333,21356215,1062,277661,366164,0,0,13,359786138,53362362,318,2012,391,1819,334,1431,365,1434,448,958
VUT.4_1,Shefa,ssp245 (medium confidence),50,2150,0.946,1,0.6321,499,272,273,226,1356633,713074,643559,93783902,914,189,15.13,187831,1674623,316219,2522684,208,38608,99876,0,0,7,98081085,1899292,301,614,89,227,109,73,0,0,0,0
VUT.4_1,Shefa,ssp245 (medium confidence),50,2150,0.946,5,0.1813,1591,1261,918,673,23084755,14746821,8337935,263594109,5666,1183,79.57,2278527,14164441,3354827,19546237,971,216452,299786,0,0,13,297604572,28934562,447,1996,313,1283,362,1533,275,528,194,325
VUT.4_1,Shefa,ssp245 (medium confidence),50,2150,0.946,10,0.0952,1681,1364,971,710,27474595,17581012,9893582,281604330,6069,1266,86.25,2649742,16018123,3843792,20070256,998,230322,313070,0,0,13,318005780,34198450,439,1949,331,1441,363,1550,293,674,255,455
VUT.4_1,Shefa,ssp245 (medium confidence),50,2150,0.946,25,0.0392,1757,1487,1016,741,33241382,21262977,11978404,304941861,6743,1406,93.64,3160465,18077299,4369449,20357261,1021,247367,334226,0,0,13,343710647,41018663,412,2138,351,1517,344,1454,322,1051,328,583
VUT.4_1,Shefa,ssp245 (medium confidence),50,2150,0.946,50,0.0198,1792,1553,1035,757,37358569,23859032,13499538,308884470,7113,1485,99.59,3550354,19601739,4703328,21153310,1035,259073,347468,0,0,13,349986987,45871325,365,2138,365,1639,338,1407,343,1238,381,692
VUT.4_1,Shefa,ssp245 (medium confidence),50,2150,0.946,100,0.01,1837,1625,1068,769,41642236,26532768,15109468,313352031,7445,1556,105.14,3971462,21213060,5028322,21265727,1051,271071,359276,0,0,13,356190093,50913092,338,2118,373,1690,338,1449,363,1337,425,851
VUT.4_1,Shefa,ssp245 (medium confidence),50,2150,0.946,250,0.004,1909,1697,1114,795,47560904,30204582,17356322,321611417,8015,1678,114.26,4623209,23693596,5450151,21444880,1074,288678,381908,0,0,13,367131802,57922943,315,2020,399,1957,319,1340,391,1558,485,1140
VUT.5_1,Tafea,ssp245 (medium confidence),50,2020,0.049,1,0.6321,2,1,0,2,258,0,258,119309,0,0,0.39,1272,15529,10371,147013,12,1639,6396,0,0,0,288247,13539,2,0,0,0,0,0,0,0,0,0
VUT.5_1,Tafea,ssp245 (medium confidence),50,2020,0.049,5,0.1813,6,4,3,3,13131,377,12755,174967,11,2,3.09,25288,150629,66568,236322,29,29846,44280,0,0,1,606198,134833,2,5,2,0,0,6,2,0,0,0
VUT.5_1,Tafea,ssp245 (medium confidence),50,2020,0.049,10,0.0952,7,4,3,4,16400,612,15788,201102,11,2,3.5,30424,179298,69355,236322,29,33107,48708,0,0,1,665430,149286,3,5,1,0,1,6,1,0,1,0
VUT.5_1,Tafea,ssp245 (medium confidence),50,2020,0.049,25,0.0392,7,6,3,4,21638,1040,20597,201102,11,2,3.87,38124,200376,73199,236333,30,38071,53628,0,0,2,691438,171032,3,5,1,0,1,0,0,6,2,0
VUT.5_1,Tafea,ssp245 (medium confidence),50,2020,0.049,50,0.0198,8,6,3,5,26597,1706,24891,228367,11,2,4.32,44121,218125,76518,236333,30,42238,58548,0,0,2,741372,189474,2,0,2,5,1,0,1,6,2,0
VUT.5_1,Tafea,ssp245 (medium confidence),50,2020,0.049,100,0.01,8,7,3,5,32858,2633,30225,228367,11,2,4.7,50911,242625,80170,237930,36,46921,63960,0,0,2,772882,210861,2,0,2,5,1,0,1,6,2,0
VUT.5_1,Tafea,ssp245 (medium confidence),50,2020,0.049,250,0.004,11,8,4,7,44455,4781,39674,661223,43,8,5.25,61815,269744,85152,237930,36,53738,71832,0,0,2,1240729,245161,3,32,4,5,1,0,0,0,3,6
VUT.5_1,Tafea,ssp245 (medium confidence),50,2030,0.094,1,0.6321,2,1,0,2,494,0,494,119309,0,0,0.4,1466,15929,12393,160952,13,1995,6396,0,0,0,302586,16349,2,0,0,0,0,0,0,0,0,0
VUT.5_1,Tafea,ssp245 (medium confidence),50,2030,0.094,5,0.1813,6,4,3,3,13975,434,13541,174967,11,2,3.15,26679,155129,67595,236322,29,30804,44280,0,0,1,610699,139054,2,5,2,0,0,6,2,0,0,0
VUT.5_1,Tafea,ssp245 (medium confidence),50,2030,0.094,10,0.0952,7,4,3,4,17565,670,16894,201102,11,2,3.5,32043,179298,70348,236322,29,34286,48708,0,0,1,665430,154241,3,5,1,0,1,6,0,0,2,0
VUT.5_1,Tafea,ssp245 (medium confidence),50,2030,0.094,25,0.0392,7,6,3,4,23006,1176,21830,201102,11,2,3.89,39794,201144,74227,236333,30,39297,53628,0,0,2,692207,176324,3,5,1,0,0,0,1,6,2,0
VUT.5_1,Tafea,ssp245 (medium confidence),50,2030,0.094,50,0.0198,8,6,3,5,27959,1857,26102,228367,11,2,4.35,45817,219325,77624,236333,30,43564,59040,0,0,2,743064,194964,2,0,2,5,1,0,1,6,2,0
VUT.5_1,Tafea,ssp245 (medium confidence),50,2030,0.094,100,0.01,8,7,3,5,34826,2908,31917,228367,11,2,4.72,52730,243425,81217,237930,36,48163,64452,0,0,2,774174,216936,2,0,2,5,1,0,0,6,3,0
VUT.5_1,Tafea,ssp245 (medium confidence),50,2030,0.094,250,0.004,11,8,4,7,46572,5094,41478,661223,43,8,5.27,63799,270544,86116,237930,36,54938,72816,0,0,2,1242513,251424,3,32,4,5,1,0,0,0,3,6
VUT.5_1,Tafea,ssp245 (medium confidence),50,2040,0.143,1,0.6321,2,2,0,2,760,0,760,119309,6,1,0.45,1690,17930,14637,160952,13,2422,7380,0,0,0,305570,19509,1,6,1,0,0,0,0,0,0,0
